Date,EPA_Site,PM_EPA,PM_CinC
2025-03-15,0073,11.375,12.381018867924528
2025-03-16,0073,5.1125,4.5850285714285715
2025-03-17,0073,4.004166666666666,4.599980392156863
2025-03-18,0073,5.266666666666667,5.109054545454546
2025-03-19,0073,6.554166666666666,4.669365384615385
2025-03-20,0073,5.095833333333333,4.817925
2025-03-21,0073,3.3000000000000003,3.9318653846153846
2025-03-22,0073,3.8333333333333335,4.2651886792452824
2025-03-23,0073,4.4,5.184
2025-03-24,0073,5.295833333333333,6.4880576923076925
2025-03-25,0073,5.079166666666667,8.220530612244897
2025-03-26,0073,3.875,6.726230769230769
2025-03-27,0073,6.183333333333334,5.5726774193548385
2025-03-28,0073,9.666666666666668,10.511619999999999
2025-03-29,0073,13.033333333333333,10.324897959183673
2025-03-30,0073,7.891666666666667,12.823911764705882
2025-03-31,0073,3.5791666666666666,6.1713962264150934
2025-04-01,0073,3.433333333333333,4.3266226415094335
2025-04-02,0073,4.858333333333333,4.6086481481481485
2025-04-03,0073,3.4,4.106255319148936
2025-04-04,0073,2.495833333333333,2.2413928571428574
2025-04-05,0073,4.2125,7.424317073170731
2025-04-06,0073,3.45,4.5796875
2025-04-07,0073,5.1375,8.562909090909091
2025-04-08,0073,3.9125,3.2943725490196076
2025-04-09,0073,5.8875,8.301450980392156
2025-04-10,0073,7.745833333333334,22.92963414634146
2025-04-11,0073,7.604347826086957,18.755755102040816
2025-04-12,0073,6.620833333333334,12.121553191489362
2025-04-13,0073,4.954166666666667,7.241535714285714
2025-04-14,0073,6.420833333333333,4.503490566037735
2025-04-15,0073,3.2333333333333334,4.832129629629629
2025-04-16,0073,4.041666666666667,7.750425925925926
2025-04-17,0073,5.866666666666666,6.593035714285714
2025-04-18,0073,8.520833333333334,6.187903846153846
2025-04-19,0073,8.762500000000001,10.455150943396227
2025-04-20,0073,2.5541666666666667,5.2478727272727275
2025-04-21,0073,5.9625,5.7923921568627454
2025-04-22,0073,2.7083333333333335,8.817187500000001
2025-04-23,0073,5.034782608695652,4.068129629629629
2025-04-24,0073,6.045833333333333,4.982089285714285
2025-04-25,0073,5.291666666666667,6.73325
2025-04-26,0073,4.325,18.433055555555555
2025-04-27,0073,3.4208333333333334,7.079096153846153
2025-04-28,0073,3.35,3.024862745098039
2025-04-29,0073,7.283333333333333,6.869127272727273
2025-04-30,0073,2.2416666666666667,7.817240740740742
2025-05-01,0073,5.2125,4.427433962264151
