Date,EPA_Site,PM_EPA,PM_CinC
2025-04-25,0038,8.95,7.6407799999999995
2025-04-25,0038,8.95,6.424363636363636
2025-04-28,0038,11.15,579.5019333333332
2025-04-28,0038,11.15,4.290607142857143
2025-04-28,0038,11.15,5.801
2025-05-01,0038,9.85,6.274796296296296
2025-05-01,0038,9.85,6.4491764705882355
2024-11-02,0045,1.5,4.037333333333333
2024-11-05,0045,4,5.143
2024-11-08,0045,5.5,9.412333333333333
2024-11-08,0045,5.5,9.791333333333334
2024-11-08,0045,5.5,8.76873076923077
2024-11-11,0045,3.7,6.1905
2024-11-11,0045,3.7,6.024979591836734
2024-11-11,0045,3.7,4.681846153846154
2024-11-14,0045,2.3,3.7721111111111107
2024-11-14,0045,2.3,4.579586956521739
2024-11-14,0045,2.3,16.457652173913043
2024-11-17,0045,5.6,11.10890909090909
2024-11-17,0045,5.6,9.809884615384615
2024-11-23,0045,1.2,2.929826086956522
2024-11-23,0045,1.2,2.4860408163265304
2024-11-23,0045,1.2,2.3085
2024-11-28,0045,1.8,20.2885
2024-11-28,0045,1.8,12.73870588235294
2024-11-28,0045,1.8,11.676192307692308
2024-11-29,0045,2.9,9.796444444444445
2024-11-29,0045,2.9,9.450418181818181
2024-11-29,0045,2.9,9.663923076923076
2024-12-02,0045,3.4,8.959222222222222
2024-12-02,0045,3.4,12.431860465116278
2024-12-02,0045,3.4,9.760521739130434
2024-12-05,0045,1.8,10.439777777777778
2024-12-05,0045,1.8,6.974363636363636
2024-12-05,0045,1.8,7.42025806451613
2024-12-08,0045,3.2,6.019714285714286
2024-12-08,0045,3.2,7.33609756097561
2024-12-08,0045,3.2,6.773359999999999
2024-12-11,0045,3.6,23.946
2024-12-11,0045,3.6,21.291040000000002
2024-12-11,0045,3.6,22.703576923076923
2024-12-14,0045,5.2,10.134636363636364
2024-12-14,0045,5.2,9.001617021276596
2024-12-14,0045,5.2,6.37
2024-12-17,0045,5.2,11.420111111111112
