location_name,latitude,longitude,device_number,device_eui,time,measure_name,value
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T15:08:38Z,mc_pm2_5,5.535
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T14:54:10Z,mc_pm2_5,8.063
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T14:38:38Z,mc_pm2_5,9.525
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T14:30:12Z,mc_pm2_5,6.508
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T14:24:10Z,mc_pm2_5,6.508
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T14:08:38Z,mc_pm2_5,7.608
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T13:54:10Z,mc_pm2_5,11.342
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T13:38:38Z,mc_pm2_5,14.045
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T13:24:10Z,mc_pm2_5,16.008
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T13:08:38Z,mc_pm2_5,10.853
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T12:58:30Z,mc_pm2_5,11.047
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T12:54:10Z,mc_pm2_5,15.177
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T12:24:10Z,mc_pm2_5,15.07
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T12:08:38Z,mc_pm2_5,12.384
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T11:54:10Z,mc_pm2_5,16.441
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T11:38:38Z,mc_pm2_5,16.198
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T11:24:10Z,mc_pm2_5,18.828
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T11:21:18Z,mc_pm2_5,19.511
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T11:08:37Z,mc_pm2_5,16.376
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T10:38:37Z,mc_pm2_5,23.557
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T10:24:10Z,mc_pm2_5,16.683
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T10:08:37Z,mc_pm2_5,19.7
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T09:52:16Z,mc_pm2_5,31.985
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T09:38:37Z,mc_pm2_5,31.985
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T09:24:10Z,mc_pm2_5,16.543
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T09:08:37Z,mc_pm2_5,21.206
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T08:54:10Z,mc_pm2_5,14.881
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T08:38:37Z,mc_pm2_5,16.985
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T08:24:10Z,mc_pm2_5,15.285
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T08:08:37Z,mc_pm2_5,18.692
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T08:00:13Z,mc_pm2_5,12.894
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T07:54:10Z,mc_pm2_5,12.894
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T07:38:37Z,mc_pm2_5,18.312
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T07:24:10Z,mc_pm2_5,14.342
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T07:08:36Z,mc_pm2_5,15.055
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T06:54:10Z,mc_pm2_5,8.871
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T06:38:36Z,mc_pm2_5,8.343
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T06:29:55Z,mc_pm2_5,12.55
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T06:24:10Z,mc_pm2_5,10.633
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T06:08:36Z,mc_pm2_5,12.55
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T05:38:36Z,mc_pm2_5,12.209
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T05:08:36Z,mc_pm2_5,10.791
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T04:54:10Z,mc_pm2_5,7.246
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T04:38:43Z,mc_pm2_5,5.832
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T04:34:00Z,mc_pm2_5,4.399
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T04:24:10Z,mc_pm2_5,4.399
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T04:08:44Z,mc_pm2_5,11.42
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T03:54:10Z,mc_pm2_5,7.167
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-17T03:38:44Z,mc_pm2_5,4.687
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T03:24:10Z,mc_pm2_5,4.735
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T02:54:10Z,mc_pm2_5,3.85
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T02:24:10Z,mc_pm2_5,9.614
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T01:54:10Z,mc_pm2_5,2.241
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T01:24:17Z,mc_pm2_5,1.398
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T01:19:09Z,mc_pm2_5,1.008
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T00:54:10Z,mc_pm2_5,1.008
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-17T00:24:10Z,mc_pm2_5,4.098
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T23:54:17Z,mc_pm2_5,3.131
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T23:44:08Z,mc_pm2_5,1.864
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T23:24:17Z,mc_pm2_5,4.137
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T23:14:08Z,mc_pm2_5,1.789
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T23:05:16Z,mc_pm2_5,1.518
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T22:44:08Z,mc_pm2_5,1.518
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T22:24:17Z,mc_pm2_5,3.187
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T22:14:08Z,mc_pm2_5,2.373
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T21:56:04Z,mc_pm2_5,4.412
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T21:54:10Z,mc_pm2_5,4.412
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T21:44:08Z,mc_pm2_5,2.685
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T21:24:17Z,mc_pm2_5,2.971
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T21:14:07Z,mc_pm2_5,4.485
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T20:54:10Z,mc_pm2_5,4.593
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T20:44:07Z,mc_pm2_5,7.348
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T20:24:11Z,mc_pm2_5,10.614
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T20:14:07Z,mc_pm2_5,17.555
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T19:55:06Z,mc_pm2_5,14.199
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T19:54:10Z,mc_pm2_5,12.403
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T19:44:07Z,mc_pm2_5,14.199
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T19:24:10Z,mc_pm2_5,12.686
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T19:14:07Z,mc_pm2_5,12.049
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T18:54:17Z,mc_pm2_5,16.924
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T18:44:05Z,mc_pm2_5,12.368
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T18:29:17Z,mc_pm2_5,10.866
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T18:24:10Z,mc_pm2_5,10.866
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T18:14:05Z,mc_pm2_5,6.572
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T17:54:17Z,mc_pm2_5,10.269
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T17:44:05Z,mc_pm2_5,8.686
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T17:24:10Z,mc_pm2_5,11.211
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T16:44:05Z,mc_pm2_5,11.099
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T16:30:59Z,mc_pm2_5,8.418
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T16:24:17Z,mc_pm2_5,7.884
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T16:14:05Z,mc_pm2_5,8.418
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T15:54:10Z,mc_pm2_5,10.549
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T15:44:04Z,mc_pm2_5,9.89
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T15:25:14Z,mc_pm2_5,9.026
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T15:24:10Z,mc_pm2_5,9.026
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T15:14:04Z,mc_pm2_5,12.798
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T14:54:10Z,mc_pm2_5,12.111
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T14:44:04Z,mc_pm2_5,9.505
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T14:24:10Z,mc_pm2_5,12.428
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T14:14:04Z,mc_pm2_5,14.532
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T13:54:10Z,mc_pm2_5,10.991
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T13:44:04Z,mc_pm2_5,13.876
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T13:24:17Z,mc_pm2_5,20.544
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T13:14:04Z,mc_pm2_5,12.693
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T13:12:04Z,mc_pm2_5,12.988
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T12:54:10Z,mc_pm2_5,13.151
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T12:44:03Z,mc_pm2_5,12.988
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T12:24:11Z,mc_pm2_5,14.933
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T12:14:03Z,mc_pm2_5,11.914
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T12:05:52Z,mc_pm2_5,18.176
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T11:44:03Z,mc_pm2_5,16.962
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T11:24:10Z,mc_pm2_5,15.37
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T11:14:03Z,mc_pm2_5,16.927
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T10:54:10Z,mc_pm2_5,20.426
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T10:44:03Z,mc_pm2_5,22.647
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T10:24:11Z,mc_pm2_5,20.929
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T10:14:02Z,mc_pm2_5,16.7
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T10:09:57Z,mc_pm2_5,20.924
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T09:54:24Z,mc_pm2_5,29.163
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T09:44:02Z,mc_pm2_5,20.924
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T09:24:10Z,mc_pm2_5,27.947
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T09:14:02Z,mc_pm2_5,21.037
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T08:54:10Z,mc_pm2_5,28.138
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T08:45:38Z,mc_pm2_5,30.091
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T08:44:02Z,mc_pm2_5,27.5
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T08:24:11Z,mc_pm2_5,30.091
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T08:14:01Z,mc_pm2_5,21.822
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T07:54:10Z,mc_pm2_5,36.571
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T07:44:01Z,mc_pm2_5,23.964
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T07:24:10Z,mc_pm2_5,23.945
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T07:14:10Z,mc_pm2_5,17.402
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T06:57:00Z,mc_pm2_5,27.052
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T06:54:17Z,mc_pm2_5,31.727
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T06:44:09Z,mc_pm2_5,27.052
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-16T06:37:42Z,mc_pm2_5,22.243
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T06:24:19Z,mc_pm2_5,29.757
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T05:16:56Z,mc_pm2_5,27.408
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T04:54:26Z,mc_pm2_5,27.408
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T04:24:26Z,mc_pm2_5,27.407
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T03:54:26Z,mc_pm2_5,30.49
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T03:24:40Z,mc_pm2_5,18.731
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T02:54:40Z,mc_pm2_5,14.948
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T02:24:33Z,mc_pm2_5,17.661
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T01:57:03Z,mc_pm2_5,25.471
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T01:24:19Z,mc_pm2_5,22.453
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T00:54:19Z,mc_pm2_5,16.367
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-16T00:24:26Z,mc_pm2_5,22.473
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T23:54:26Z,mc_pm2_5,18.254
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T23:24:26Z,mc_pm2_5,20.147
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T21:54:10Z,mc_pm2_5,18.852
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T21:24:10Z,mc_pm2_5,9.838
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T21:22:54Z,mc_pm2_5,9.654
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T20:54:11Z,mc_pm2_5,13.208
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T20:52:54Z,mc_pm2_5,10.042
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T20:24:10Z,mc_pm2_5,13.441
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T19:54:10Z,mc_pm2_5,20.36
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T19:24:17Z,mc_pm2_5,14.979
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T19:21:56Z,mc_pm2_5,14.067
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T18:54:17Z,mc_pm2_5,14.067
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T18:24:10Z,mc_pm2_5,17.112
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T17:54:10Z,mc_pm2_5,18.338
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T17:24:10Z,mc_pm2_5,18.023
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T16:54:11Z,mc_pm2_5,21.029
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T16:24:17Z,mc_pm2_5,24.864
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T16:19:57Z,mc_pm2_5,27.47
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T15:54:17Z,mc_pm2_5,27.47
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T15:24:10Z,mc_pm2_5,20.225
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T14:54:17Z,mc_pm2_5,25.492
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T14:24:19Z,mc_pm2_5,17.847
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T13:54:19Z,mc_pm2_5,16.937
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T12:54:19Z,mc_pm2_5,22.331
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T11:54:19Z,mc_pm2_5,13.671
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T11:25:43Z,mc_pm2_5,10.447
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T11:24:19Z,mc_pm2_5,8.486
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T10:55:43Z,mc_pm2_5,9.013
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T10:54:19Z,mc_pm2_5,11.408
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T10:45:51Z,mc_pm2_5,9.109
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T10:25:43Z,mc_pm2_5,9.109
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T09:55:43Z,mc_pm2_5,12.375
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T09:54:19Z,mc_pm2_5,13.904
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T09:39:58Z,mc_pm2_5,13.259
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T09:25:43Z,mc_pm2_5,9.017
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T09:24:19Z,mc_pm2_5,13.259
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T08:55:43Z,mc_pm2_5,7.702
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T08:54:19Z,mc_pm2_5,10.013
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T08:25:43Z,mc_pm2_5,6.691
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T08:24:19Z,mc_pm2_5,7.497
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T07:55:43Z,mc_pm2_5,9.03
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T07:54:19Z,mc_pm2_5,14.756
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T07:25:44Z,mc_pm2_5,7.575
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T07:24:19Z,mc_pm2_5,11.109
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T07:23:52Z,mc_pm2_5,9.27
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T06:55:44Z,mc_pm2_5,9.27
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T06:54:19Z,mc_pm2_5,11.233
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T06:33:06Z,mc_pm2_5,10.265
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T06:25:44Z,mc_pm2_5,16.914
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T06:24:10Z,mc_pm2_5,10.265
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T05:55:44Z,mc_pm2_5,11.923
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T05:54:10Z,mc_pm2_5,14.235
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T05:25:51Z,mc_pm2_5,9.161
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T05:24:10Z,mc_pm2_5,10.194
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T04:55:44Z,mc_pm2_5,10.607
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T04:54:10Z,mc_pm2_5,16.687
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T04:25:44Z,mc_pm2_5,11.32
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T04:24:10Z,mc_pm2_5,5.995
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T04:15:24Z,mc_pm2_5,5.637
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T03:55:44Z,mc_pm2_5,5.637
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T03:25:44Z,mc_pm2_5,14.395
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T03:22:50Z,mc_pm2_5,9.584
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T02:55:44Z,mc_pm2_5,10
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T02:25:44Z,mc_pm2_5,11.947
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T01:55:44Z,mc_pm2_5,10.531
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T01:54:10Z,mc_pm2_5,10.457
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T01:25:44Z,mc_pm2_5,9.955
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T00:55:44Z,mc_pm2_5,10.348
Buckeye Rd. and East 89th St,41.486323,-81.624582,21,0004A30B00085575,2024-12-15T00:54:10Z,mc_pm2_5,13.012
East 152nd and Darwin,41.564906,-81.579597,24,0004A30B000824D7,2024-12-15T00:51:35Z,mc_pm2_5,9.342
