"device_number","time","value"
18,2025-01-07 18:59:07.359,3.914
28,2025-01-07 18:57:35.528,1.775
20,2025-01-07 18:51:47.203,0.877
7,2025-01-07 18:46:44.011,1.617
3,2025-01-07 18:45:20.558,2.285
9,2025-01-07 18:43:04.036,2.776
3,2025-01-07 18:40:09.688,2.285
2,2025-01-07 18:36:59.809,0.632
23,2025-01-07 18:36:29.576,8.963
13,2025-01-07 18:35:29.277,1.508
24,2025-01-07 18:33:28.259,3.537
21,2025-01-07 18:32:41.785,1.397
27,2025-01-07 18:31:42.45,0.584
18,2025-01-07 18:29:07.325,1.241
25,2025-01-07 18:28:02.712,2.172
28,2025-01-07 18:27:35.458,1.689
19,2025-01-07 18:22:16.435,1.481
20,2025-01-07 18:21:47.223,4.606
7,2025-01-07 18:16:43.901,2.078
1,2025-01-07 18:14:26.173,1.226
9,2025-01-07 18:13:04.179,0.74
30,2025-01-07 18:11:41.652,2.698
3,2025-01-07 18:10:09.834,4.715
2,2025-01-07 18:06:59.816,1.164
23,2025-01-07 18:06:29.564,0.691
13,2025-01-07 18:05:29.254,3.577
24,2025-01-07 18:03:28.258,0.858
30,2025-01-07 18:03:26.517,2.698
27,2025-01-07 18:01:42.415,1.103
18,2025-01-07 17:59:07.312,2.18
28,2025-01-07 17:57:35.421,7.537
20,2025-01-07 17:51:47.259,1.658
7,2025-01-07 17:46:44.004,0.892
15,2025-01-07 17:46:09.224,0.747
25,2025-01-07 17:41:57.446,2.314
3,2025-01-07 17:40:09.845,0.726
9,2025-01-07 17:38:42.152,1.99
2,2025-01-07 17:36:59.854,2.632
23,2025-01-07 17:36:29.553,1.166
13,2025-01-07 17:35:29.149,4.102
9,2025-01-07 17:34:59.101,1.99
24,2025-01-07 17:33:28.288,2.3
21,2025-01-07 17:32:41.8,2.869
27,2025-01-07 17:31:42.431,3.24
18,2025-01-07 17:29:07.325,1.698
25,2025-01-07 17:28:02.71,2.314
28,2025-01-07 17:27:35.317,1.746
18,2025-01-07 17:26:06.751,1.415
9,2025-01-07 17:25:58.704,1.99
20,2025-01-07 17:21:47.25,1.473
7,2025-01-07 17:16:43.923,1.07
1,2025-01-07 17:14:26.156,1.325
9,2025-01-07 17:12:09.727,0.899
30,2025-01-07 17:10:56.909,2.011
3,2025-01-07 17:10:09.648,0.858
2,2025-01-07 17:06:59.903,0.615
23,2025-01-07 17:06:29.532,4.41
13,2025-01-07 17:05:29.095,0.592
24,2025-01-07 17:03:28.318,2.231
21,2025-01-07 17:02:41.751,2.264
27,2025-01-07 17:01:42.368,3.488
18,2025-01-07 16:59:07.49,1.415
28,2025-01-07 16:57:35.328,3.162
20,2025-01-07 16:51:47.294,0.85
12,2025-01-07 16:46:59.619,1.999
9,2025-01-07 16:43:30.576,0.963
3,2025-01-07 16:40:09.642,1.171
2,2025-01-07 16:36:59.927,1.661
23,2025-01-07 16:36:29.492,1.989
13,2025-01-07 16:35:29.058,0.647
28,2025-01-07 16:34:43.626,3.403
24,2025-01-07 16:33:28.354,0.549
21,2025-01-07 16:32:41.702,3.307
27,2025-01-07 16:31:42.382,1.095
18,2025-01-07 16:29:07.368,2.083
28,2025-01-07 16:27:35.233,3.403
12,2025-01-07 16:26:38.153,1.999
19,2025-01-07 16:22:16.333,1.007
20,2025-01-07 16:21:47.324,1.44
30,2025-01-07 16:20:55.549,1.175
21,2025-01-07 16:17:34.139,2.084
15,2025-01-07 16:16:09.34,1.908
9,2025-01-07 16:14:42.842,0.785
9,2025-01-07 16:14:18.358,2.765
23,2025-01-07 16:12:19.16,0.864
30,2025-01-07 16:10:25.66,3.955
3,2025-01-07 16:10:09.647,2.224
23,2025-01-07 16:06:36.48,0.864
13,2025-01-07 16:05:28.957,1.468
24,2025-01-07 16:03:28.341,1.307
21,2025-01-07 16:02:41.606,2.084
18,2025-01-07 15:59:07.302,2.576
9,2025-01-07 15:58:00.904,2.765
28,2025-01-07 15:57:35.223,0.958
12,2025-01-07 15:56:38.13,2.177
24,2025-01-07 15:54:11.505,9.342
20,2025-01-07 15:52:43.654,0.994
20,2025-01-07 15:51:47.295,0.994
30,2025-01-07 15:49:25.83,1.484
7,2025-01-07 15:46:43.848,1.045
1,2025-01-07 15:44:26.097,2.605
3,2025-01-07 15:40:09.633,1.485
2,2025-01-07 15:36:59.991,0.611
23,2025-01-07 15:36:29.406,3.41
30,2025-01-07 15:35:31.741,1.078
13,2025-01-07 15:35:28.896,1.356
24,2025-01-07 15:33:28.377,9.342
21,2025-01-07 15:32:48.55,4.662
18,2025-01-07 15:29:07.265,1.712
30,2025-01-07 15:28:25.953,1.078
25,2025-01-07 15:28:02.673,0.659
9,2025-01-07 15:28:00.89,1.311
28,2025-01-07 15:27:35.178,1.294
12,2025-01-07 15:26:38.136,1.929
7,2025-01-07 15:21:09.29,0.608
7,2025-01-07 15:16:44.011,0.608
15,2025-01-07 15:16:09.392,0.722
3,2025-01-07 15:10:09.644,2.049
23,2025-01-07 15:06:29.368,2.888
13,2025-01-07 15:05:28.978,1.077
24,2025-01-07 15:03:28.421,2.672
21,2025-01-07 15:02:41.505,4.658
18,2025-01-07 14:59:07.258,3.621
25,2025-01-07 14:58:02.741,1.955
9,2025-01-07 14:58:00.893,0.739
28,2025-01-07 14:57:35.094,1.975
12,2025-01-07 14:56:38.166,2.507
30,2025-01-07 14:56:22.132,2.523
19,2025-01-07 14:52:16.341,2.745
20,2025-01-07 14:51:47.33,1.949
13,2025-01-07 14:51:39.16,4.125
30,2025-01-07 14:47:52.081,2.523
7,2025-01-07 14:46:43.844,0.882
3,2025-01-07 14:40:09.972,2.224
23,2025-01-07 14:36:29.361,2.568
24,2025-01-07 14:33:28.39,1.017
21,2025-01-07 14:32:41.442,1.217
27,2025-01-07 14:31:42.296,0.547
18,2025-01-07 14:29:07.217,0.644
9,2025-01-07 14:28:00.896,1.123
28,2025-01-07 14:27:35.078,0.854
12,2025-01-07 14:26:38.177,1.403
19,2025-01-07 14:22:16.229,0.885
20,2025-01-07 14:21:47.531,2.28
13,2025-01-07 14:21:39.104,3.263
18,2025-01-07 14:16:40.019,3.547
15,2025-01-07 14:16:09.436,1.189
19,2025-01-07 14:15:22.683,0.718
3,2025-01-07 14:10:09.621,4.525
23,2025-01-07 14:06:29.315,1.92
24,2025-01-07 14:03:29.086,0.919
21,2025-01-07 14:02:48.374,2.252
27,2025-01-07 14:01:42.297,1.639
18,2025-01-07 13:59:07.214,3.547
30,2025-01-07 13:58:57.805,1.522
9,2025-01-07 13:58:01.129,4.794
28,2025-01-07 13:57:35.017,11.02
12,2025-01-07 13:56:38.34,1.14
13,2025-01-07 13:51:39.005,0.573
15,2025-01-07 13:46:09.505,0.812
3,2025-01-07 13:40:09.595,1.413
23,2025-01-07 13:36:29.296,2.189
30,2025-01-07 13:35:27.948,1.663
24,2025-01-07 13:33:28.418,1.87
21,2025-01-07 13:32:41.294,2.474
27,2025-01-07 13:31:42.25,0.519
18,2025-01-07 13:29:07.168,0
9,2025-01-07 13:28:00.877,2.039
30,2025-01-07 13:27:28.06,1.663
28,2025-01-07 13:24:17.182,1.93
20,2025-01-07 13:21:47.353,2.688
13,2025-01-07 13:21:38.927,1.756
3,2025-01-07 13:10:09.7,1.729
2,2025-01-07 13:07:00.088,2.274
23,2025-01-07 13:06:29.239,1.748
21,2025-01-07 13:05:15.625,1.317
24,2025-01-07 13:03:28.424,1.101
23,2025-01-07 13:03:16.567,1.142
21,2025-01-07 13:02:48.185,1.317
27,2025-01-07 13:01:42.333,3.002
8,2025-01-07 13:00:33.678,3.4
25,2025-01-07 12:58:02.666,1.06
9,2025-01-07 12:58:00.907,0.689
28,2025-01-07 12:55:19.298,1.93
20,2025-01-07 12:51:47.375,4.464
13,2025-01-07 12:51:38.85,3.415
24,2025-01-07 12:50:47.228,1.023
7,2025-01-07 12:46:43.821,3.121
15,2025-01-07 12:46:09.557,1.917
3,2025-01-07 12:40:09.616,1.266
2,2025-01-07 12:37:00.1,0.562
23,2025-01-07 12:36:29.192,1.142
12,2025-01-07 12:35:01.617,8.006
30,2025-01-07 12:34:58.75,2.145
24,2025-01-07 12:33:28.435,1.023
21,2025-01-07 12:32:48.145,1.664
18,2025-01-07 12:29:07.091,2.116
25,2025-01-07 12:28:02.634,2.679
9,2025-01-07 12:28:00.907,0.941
20,2025-01-07 12:25:40.123,1.228
28,2025-01-07 12:25:27.806,0.869
30,2025-01-07 12:24:28.791,1.07
13,2025-01-07 12:21:38.763,1.439
15,2025-01-07 12:16:09.495,1.268
3,2025-01-07 12:10:09.562,2.778
23,2025-01-07 12:06:29.143,3.802
30,2025-01-07 12:05:21.994,3.02
12,2025-01-07 12:05:01.673,2.092
24,2025-01-07 12:03:28.434,3.128
21,2025-01-07 12:02:41.011,0.588
8,2025-01-07 12:00:33.757,4.945
18,2025-01-07 11:59:07.078,1.454
9,2025-01-07 11:58:00.878,0
28,2025-01-07 11:55:27.808,2.111
20,2025-01-07 11:51:47.374,0.67
13,2025-01-07 11:51:38.676,1.287
7,2025-01-07 11:46:43.896,1.47
13,2025-01-07 11:46:32.788,1.735
3,2025-01-07 11:40:09.544,1.655
2,2025-01-07 11:37:00.119,1.746
23,2025-01-07 11:36:29.124,2.452
12,2025-01-07 11:35:01.747,0.886
24,2025-01-07 11:33:28.485,1.933
21,2025-01-07 11:32:40.966,1.199
27,2025-01-07 11:31:42.208,2.832
18,2025-01-07 11:29:07.035,2.345
9,2025-01-07 11:28:00.885,1.288
30,2025-01-07 11:24:10.077,2.821
20,2025-01-07 11:21:47.472,0.944
13,2025-01-07 11:21:38.599,1.735
7,2025-01-07 11:16:43.888,1.278
15,2025-01-07 11:16:09.558,2.992
18,2025-01-07 11:15:35.158,8.004
30,2025-01-07 11:13:40.156,1.167
3,2025-01-07 11:10:09.548,1.576
23,2025-01-07 11:06:29.054,2.498
12,2025-01-07 11:05:01.607,2.026
24,2025-01-07 11:03:28.454,1.368
21,2025-01-07 11:02:40.853,4.274
18,2025-01-07 10:59:07,8.004
9,2025-01-07 10:58:00.872,2.405
28,2025-01-07 10:55:27.66,1.59
20,2025-01-07 10:51:47.584,2.848
13,2025-01-07 10:51:38.524,1.579
15,2025-01-07 10:46:09.576,0.706
3,2025-01-07 10:40:09.519,4.273
2,2025-01-07 10:37:00.145,0.573
12,2025-01-07 10:35:01.675,1.198
24,2025-01-07 10:33:28.465,1.598
21,2025-01-07 10:32:47.765,0.836
27,2025-01-07 10:31:42.26,0.524
27,2025-01-07 10:29:43.587,1.466
18,2025-01-07 10:29:06.947,2.196
25,2025-01-07 10:28:02.662,1.325
9,2025-01-07 10:28:00.85,2.28
28,2025-01-07 10:25:27.708,1.93
20,2025-01-07 10:21:47.105,2.107
13,2025-01-07 10:21:38.45,2.724
30,2025-01-07 10:21:10.757,1.142
15,2025-01-07 10:16:09.588,0.877
1,2025-01-07 10:14:25.851,1.857
30,2025-01-07 10:10:40.767,1.601
3,2025-01-07 10:10:09.552,2.274
28,2025-01-07 10:08:25.479,2.37
2,2025-01-07 10:07:00.297,0.588
23,2025-01-07 10:06:28.986,1.201
12,2025-01-07 10:05:01.662,0.691
24,2025-01-07 10:03:28.489,1.236
21,2025-01-07 10:02:47.736,5.945
27,2025-01-07 10:01:42.126,1.466
30,2025-01-07 10:00:11.028,2.884
21,2025-01-07 09:59:32.023,1.718
18,2025-01-07 09:59:06.903,6.054
9,2025-01-07 09:58:00.86,1.446
28,2025-01-07 09:55:27.605,2.37
30,2025-01-07 09:53:37.839,1.187
19,2025-01-07 09:52:15.936,1.323
20,2025-01-07 09:51:47.407,0.894
13,2025-01-07 09:51:38.338,6.852
30,2025-01-07 09:49:41.056,1.187
15,2025-01-07 09:46:09.604,1.074
15,2025-01-07 09:45:25.858,3.542
30,2025-01-07 09:45:03.065,1.911
24,2025-01-07 09:43:58.92,1.753
3,2025-01-07 09:40:09.494,2.673
30,2025-01-07 09:39:11.156,1.911
23,2025-01-07 09:36:28.952,1.658
30,2025-01-07 09:36:09.908,1.125
23,2025-01-07 09:35:06.828,1.228
12,2025-01-07 09:34:53.308,1.609
21,2025-01-07 09:32:40.647,1.718
27,2025-01-07 09:31:42.118,3.627
18,2025-01-07 09:29:06.872,1.964
30,2025-01-07 09:28:41.188,1.125
9,2025-01-07 09:28:00.861,0.653
28,2025-01-07 09:25:34.555,1.034
20,2025-01-07 09:21:47.416,8.732
13,2025-01-07 09:21:38.253,2.993
30,2025-01-07 09:18:11.273,1.337
30,2025-01-07 09:11:14.452,1.095
3,2025-01-07 09:10:09.493,2.773
30,2025-01-07 09:07:41.384,1.095
23,2025-01-07 09:06:28.843,1.228
21,2025-01-07 09:02:40.616,0.832
27,2025-01-07 09:01:42.102,2.142
8,2025-01-07 09:00:33.727,4.046
20,2025-01-07 09:00:21.502,1.799
18,2025-01-07 08:59:06.835,1.2
25,2025-01-07 08:58:02.56,1.056
9,2025-01-07 08:58:00.807,5.555
30,2025-01-07 08:57:11.413,1.677
28,2025-01-07 08:55:34.475,2.711
20,2025-01-07 08:51:47.415,1.799
13,2025-01-07 08:51:38.159,3.687
24,2025-01-07 08:46:31.741,1.753
12,2025-01-07 08:43:02.786,1.939
3,2025-01-07 08:40:09.48,0.763
2,2025-01-07 08:37:00.223,0.739
23,2025-01-07 08:36:28.796,1.886
30,2025-01-07 08:36:11.57,2.208
18,2025-01-07 08:29:06.792,0.772
9,2025-01-07 08:28:00.841,0.746
30,2025-01-07 08:25:40.657,2.7
28,2025-01-07 08:25:34.448,1.308
20,2025-01-07 08:21:47.42,0.762
7,2025-01-07 08:16:43.713,1.037
24,2025-01-07 08:16:31.714,1.973
30,2025-01-07 08:15:11.901,2.075
12,2025-01-07 08:13:02.782,1.359
3,2025-01-07 08:10:09.469,2.259
2,2025-01-07 08:07:00.221,1.189
23,2025-01-07 08:06:28.796,1.874
30,2025-01-07 08:03:20.758,0.613
21,2025-01-07 08:02:40.365,2.497
27,2025-01-07 08:01:42.038,2.209
18,2025-01-07 07:59:06.73,2.353
9,2025-01-07 07:58:00.808,1.475
28,2025-01-07 07:55:34.389,1.859
30,2025-01-07 07:54:12.048,0.613
19,2025-01-07 07:52:15.917,1.992
20,2025-01-07 07:51:47.456,1.115
18,2025-01-07 07:51:17.251,1.001
13,2025-01-07 07:51:07.97,5.948
7,2025-01-07 07:46:43.696,2.536
24,2025-01-07 07:46:31.659,0.551
30,2025-01-07 07:43:40.958,3.239
12,2025-01-07 07:43:02.753,1.14
3,2025-01-07 07:40:09.443,2.096
2,2025-01-07 07:37:00.34,0.841
23,2025-01-07 07:36:28.711,4.33
2,2025-01-07 07:34:16.952,0.893
21,2025-01-07 07:32:40.297,0.644
27,2025-01-07 07:31:42.04,0.548
8,2025-01-07 07:30:33.737,1.679
18,2025-01-07 07:29:06.686,1.001
25,2025-01-07 07:28:02.576,1.373
9,2025-01-07 07:28:00.805,1.502
27,2025-01-07 07:27:28.961,0.949
28,2025-01-07 07:25:41.344,0.918
20,2025-01-07 07:21:47.421,1.22
24,2025-01-07 07:16:31.62,0.813
12,2025-01-07 07:13:02.78,1.584
3,2025-01-07 07:10:09.429,2.077
2,2025-01-07 07:07:00.26,0.893
23,2025-01-07 07:06:28.653,2.299
21,2025-01-07 07:02:47.128,2.091
30,2025-01-07 07:01:42.491,0.83
8,2025-01-07 07:00:33.736,1.742
18,2025-01-07 06:59:06.646,0.674
9,2025-01-07 06:58:00.794,2.454
30,2025-01-07 06:55:56.936,2.467
28,2025-01-07 06:55:41.351,3.923
30,2025-01-07 06:51:12.548,2.467
13,2025-01-07 06:51:06.29,3.743
28,2025-01-07 06:50:04.667,5.568
28,2025-01-07 06:48:52.561,5.568
30,2025-01-07 06:46:53.304,3.977
24,2025-01-07 06:46:31.583,4.215
15,2025-01-07 06:46:09.747,1.868
1,2025-01-07 06:44:25.657,4.243
12,2025-01-07 06:43:02.742,2.065
30,2025-01-07 06:40:42.629,3.977
3,2025-01-07 06:40:09.416,3.205
23,2025-01-07 06:36:28.596,12.215
21,2025-01-07 06:32:39.995,5.361
27,2025-01-07 06:31:42.037,2.351
21,2025-01-07 06:31:32.958,3.295
30,2025-01-07 06:30:12.658,7.218
23,2025-01-07 06:30:03.145,2.612
18,2025-01-07 06:29:06.585,1.43
25,2025-01-07 06:28:02.544,3.304
9,2025-01-07 06:28:00.788,1.034
28,2025-01-07 06:25:18.605,5.568
20,2025-01-07 06:21:47.439,5.811
30,2025-01-07 06:16:57.819,2.457
7,2025-01-07 06:16:43.626,1.502
15,2025-01-07 06:16:09.745,2.814
12,2025-01-07 06:13:02.94,3.634
3,2025-01-07 06:10:09.41,4.403
30,2025-01-07 06:09:12.844,2.457
2,2025-01-07 06:07:00.27,4.875
23,2025-01-07 06:06:28.533,2.612
30,2025-01-07 06:03:40.453,3.108
21,2025-01-07 06:01:49.882,3.295
27,2025-01-07 06:01:41.984,2.55
18,2025-01-07 05:59:06.499,3.531
30,2025-01-07 05:58:42.901,3.108
25,2025-01-07 05:58:02.483,4.737
9,2025-01-07 05:58:00.782,1.544
28,2025-01-07 05:55:27.201,2.936
20,2025-01-07 05:51:47.474,5.411
13,2025-01-07 05:51:07.548,10.411
7,2025-01-07 05:46:43.652,2.846
24,2025-01-07 05:46:31.535,1.54
30,2025-01-07 05:45:50.934,1.918
24,2025-01-07 05:40:13.538,2.769
3,2025-01-07 05:40:09.39,3.646
30,2025-01-07 05:37:41.871,1.918
20,2025-01-07 05:37:11.903,6.164
2,2025-01-07 05:37:00.29,2.831
23,2025-01-07 05:36:28.465,1.421
21,2025-01-07 05:31:56.792,1.61
27,2025-01-07 05:31:41.944,2.068
8,2025-01-07 05:30:33.85,4.212
18,2025-01-07 05:29:06.423,1.831
25,2025-01-07 05:28:02.494,2.222
9,2025-01-07 05:28:00.776,2.114
30,2025-01-07 05:27:13.168,1.484
30,2025-01-07 05:26:24.632,3.433
28,2025-01-07 05:25:27.161,2.85
20,2025-01-07 05:21:47.452,6.164
13,2025-01-07 05:21:07.421,5.495
30,2025-01-07 05:16:41.704,3.433
15,2025-01-07 05:16:09.686,3.534
1,2025-01-07 05:14:25.731,2.068
3,2025-01-07 05:10:09.367,3.878
2,2025-01-07 05:07:00.3,2.89
23,2025-01-07 05:06:28.407,2.947
13,2025-01-07 05:04:44.621,3.503
21,2025-01-07 05:01:49.617,4.013
27,2025-01-07 05:01:41.937,2.589
18,2025-01-07 04:59:06.354,1.625
25,2025-01-07 04:58:02.451,1.411
9,2025-01-07 04:58:00.765,3.48
28,2025-01-07 04:55:27.097,2.821
19,2025-01-07 04:52:15.592,3.3
13,2025-01-07 04:51:07.303,3.503
24,2025-01-07 04:46:31.469,2.879
15,2025-01-07 04:46:09.738,3.86
3,2025-01-07 04:40:09.344,2.02
2,2025-01-07 04:37:00.386,6.464
23,2025-01-07 04:36:28.348,3.752
25,2025-01-07 04:34:42.223,2.208
21,2025-01-07 04:31:49.326,6.062
27,2025-01-07 04:31:41.901,0.663
30,2025-01-07 04:30:18.504,2.958
18,2025-01-07 04:29:06.295,4.293
25,2025-01-07 04:28:02.433,2.208
9,2025-01-07 04:28:00.757,2.407
28,2025-01-07 04:25:32.481,3.911
30,2025-01-07 04:24:13.652,2.958
20,2025-01-07 04:21:47.406,2.261
13,2025-01-07 04:21:07.178,2.056
7,2025-01-07 04:16:43.608,1.593
24,2025-01-07 04:16:31.434,2.305
3,2025-01-07 04:10:09.326,2.677
27,2025-01-07 04:10:07.424,1.602
2,2025-01-07 04:07:00.365,1.216
23,2025-01-07 04:06:28.295,2.203
21,2025-01-07 04:01:49.175,6.062
27,2025-01-07 04:01:41.839,1.602
18,2025-01-07 03:59:06.2,3.071
25,2025-01-07 03:58:02.421,4.998
9,2025-01-07 03:58:00.72,0.791
28,2025-01-07 03:55:33.981,2.112
13,2025-01-07 03:51:07.039,1.541
7,2025-01-07 03:46:43.737,3.5
24,2025-01-07 03:46:31.414,5.543
28,2025-01-07 03:43:37.867,5.374
3,2025-01-07 03:40:09.32,4.029
2,2025-01-07 03:37:00.382,1.044
23,2025-01-07 03:36:28.238,2.967
15,2025-01-07 03:33:05.171,2.382
21,2025-01-07 03:31:49.178,3.595
27,2025-01-07 03:31:41.833,4.326
18,2025-01-07 03:29:06.133,3.694
25,2025-01-07 03:28:02.471,4.501
9,2025-01-07 03:28:00.735,0.951
28,2025-01-07 03:25:33.907,5.374
30,2025-01-07 03:24:45.271,1.838
20,2025-01-07 03:21:47.452,3.782
13,2025-01-07 03:21:06.937,1.222
21,2025-01-07 03:20:43.699,5.402
24,2025-01-07 03:16:31.388,2.963
15,2025-01-07 03:16:09.988,2.382
1,2025-01-07 03:14:25.422,1.601
23,2025-01-07 03:14:07.436,1.664
3,2025-01-07 03:10:09.393,9.204
2,2025-01-07 03:07:00.36,1.867
23,2025-01-07 03:06:28.203,1.664
30,2025-01-07 03:03:45.414,2.906
21,2025-01-07 03:01:56.001,5.402
27,2025-01-07 03:01:41.837,3.594
30,2025-01-07 02:59:52.254,4.734
18,2025-01-07 02:59:06.091,3.181
9,2025-01-07 02:58:00.72,5.622
28,2025-01-07 02:55:40.899,1.23
30,2025-01-07 02:53:15.48,4.734
20,2025-01-07 02:51:47.423,3.914
13,2025-01-07 02:51:06.856,3.082
7,2025-01-07 02:46:43.56,2.564
24,2025-01-07 02:46:31.347,2.589
15,2025-01-07 02:46:09.831,2.343
3,2025-01-07 02:40:09.3,1.739
2,2025-01-07 02:37:00.335,2.009
23,2025-01-07 02:36:35.154,2.997
21,2025-01-07 02:31:48.912,2
27,2025-01-07 02:31:41.783,3.527
8,2025-01-07 02:30:33.761,2.372
18,2025-01-07 02:29:06.038,2.588
25,2025-01-07 02:28:02.425,1.798
9,2025-01-07 02:28:00.714,3.185
28,2025-01-07 02:25:40.823,3.288
20,2025-01-07 02:21:47.414,2.987
13,2025-01-07 02:21:06.75,3.188
24,2025-01-07 02:17:59.821,1.383
7,2025-01-07 02:16:43.541,0.993
15,2025-01-07 02:16:09.807,4.901
20,2025-01-07 02:11:51.278,4.075
3,2025-01-07 02:10:09.004,1.865
2,2025-01-07 02:07:00.377,1.573
23,2025-01-07 02:06:28.093,2.973
21,2025-01-07 02:01:48.866,4.897
27,2025-01-07 02:01:41.832,1.658
13,2025-01-07 02:01:17.347,3.528
18,2025-01-07 01:59:06.008,1.79
9,2025-01-07 01:58:00.712,1.841
28,2025-01-07 01:55:40.755,2.165
13,2025-01-07 01:51:06.843,3.528
30,2025-01-07 01:49:51.237,4.34
7,2025-01-07 01:46:43.503,1.432
24,2025-01-07 01:46:31.35,4.31
15,2025-01-07 01:46:10.057,3.921
30,2025-01-07 01:41:29.133,4.34
3,2025-01-07 01:40:09.262,7.024
2,2025-01-07 01:37:00.38,2.998
23,2025-01-07 01:36:28.051,3.468
21,2025-01-07 01:31:48.778,1.464
27,2025-01-07 01:31:41.73,4.536
8,2025-01-07 01:30:33.821,3.503
18,2025-01-07 01:29:05.957,2.214
9,2025-01-07 01:28:00.689,4.262
25,2025-01-07 01:27:28.779,1.532
28,2025-01-07 01:25:25.182,1.892
13,2025-01-07 01:21:06.599,7.861
18,2025-01-07 01:16:20.668,3.962
15,2025-01-07 01:16:09.9,1.966
3,2025-01-07 01:10:09.242,4.886
23,2025-01-07 01:06:35.014,1.585
19,2025-01-07 01:02:55.145,2.965
21,2025-01-07 01:01:55.718,6.937
27,2025-01-07 01:01:41.769,5.91
27,2025-01-07 01:00:25.685,4.812
18,2025-01-07 00:59:05.909,3.962
9,2025-01-07 00:58:00.7,0.904
28,2025-01-07 00:55:26.674,2.591
19,2025-01-07 00:52:15.352,2.965
20,2025-01-07 00:51:47.438,4.107
13,2025-01-07 00:51:06.503,2.904
24,2025-01-07 00:46:31.291,2.967
15,2025-01-07 00:46:09.835,1.088
3,2025-01-07 00:40:09.226,1.607
30,2025-01-07 00:37:48.176,1.666
2,2025-01-07 00:37:00.455,3.409
23,2025-01-07 00:36:27.956,2.285
21,2025-01-07 00:31:48.722,4.398
27,2025-01-07 00:31:41.672,4.812
18,2025-01-07 00:29:05.891,2.656
25,2025-01-07 00:28:02.356,4.567
30,2025-01-07 00:28:01.183,1.666
9,2025-01-07 00:28:00.659,10.306
28,2025-01-07 00:27:41.025,1.592
28,2025-01-07 00:25:26.581,1.592
20,2025-01-07 00:21:47.453,2.625
13,2025-01-07 00:21:06.405,3.448
30,2025-01-07 00:17:30.101,4.034
7,2025-01-07 00:16:43.463,2.704
24,2025-01-07 00:16:31.246,2.369
23,2025-01-07 00:11:45.819,1.783
15,2025-01-07 00:10:53.731,4.203
3,2025-01-07 00:10:09.208,1.216
23,2025-01-07 00:06:27.917,1.783
21,2025-01-07 00:01:48.545,3.634
27,2025-01-07 00:01:40.115,4.207
8,2025-01-07 00:00:33.791,1.504
18,2025-01-06 23:59:05.837,4.281
25,2025-01-06 23:58:02.351,3.543
9,2025-01-06 23:58:00.651,1.391
30,2025-01-06 23:57:19.157,4.551
28,2025-01-06 23:55:25.011,5.838
21,2025-01-06 23:52:30.904,2.492
20,2025-01-06 23:51:47.416,2.147
13,2025-01-06 23:51:06.313,4.078
30,2025-01-06 23:50:57.95,1.925
30,2025-01-06 23:46:49.224,1.925
24,2025-01-06 23:46:31.249,2.908
1,2025-01-06 23:44:25.129,4.792
3,2025-01-06 23:40:09.218,1.876
2,2025-01-06 23:37:00.389,1.792
21,2025-01-06 23:31:55.361,2.492
27,2025-01-06 23:31:41.635,0.908
18,2025-01-06 23:29:05.771,6.573
25,2025-01-06 23:28:02.332,4.315
9,2025-01-06 23:28:00.645,1.609
28,2025-01-06 23:25:26.502,3.534
20,2025-01-06 23:21:47.417,2.268
13,2025-01-06 23:21:06.211,3.118
7,2025-01-06 23:16:43.492,1.181
24,2025-01-06 23:16:31.189,8.124
15,2025-01-06 23:16:09.931,2.37
1,2025-01-06 23:14:25.098,1.738
24,2025-01-06 23:10:24.073,2.057
3,2025-01-06 23:10:09.18,2.144
2,2025-01-06 23:07:00.427,7.08
23,2025-01-06 23:06:27.86,9.194
21,2025-01-06 23:01:48.252,2.999
18,2025-01-06 22:59:05.705,1.249
13,2025-01-06 22:58:51.205,1.1
9,2025-01-06 22:58:00.635,2.837
28,2025-01-06 22:55:26.439,2.168
19,2025-01-06 22:52:15.241,1.731
20,2025-01-06 22:51:47.428,3.485
13,2025-01-06 22:51:06.131,1.1
20,2025-01-06 22:46:41.618,5.227
24,2025-01-06 22:46:31.136,2.057
1,2025-01-06 22:44:25.08,4.955
3,2025-01-06 22:40:09.159,2.709
2,2025-01-06 22:37:00.458,1.67
23,2025-01-06 22:36:27.782,1.681
30,2025-01-06 22:33:20.063,1.451
21,2025-01-06 22:31:55.172,3.041
27,2025-01-06 22:31:41.62,3.599
8,2025-01-06 22:30:33.972,2.594
18,2025-01-06 22:29:05.711,0.992
25,2025-01-06 22:28:02.328,4.035
9,2025-01-06 22:28:00.619,11.24
28,2025-01-06 22:25:26.386,3.295
20,2025-01-06 22:21:47.46,5.227
13,2025-01-06 22:21:06.048,5.319
7,2025-01-06 22:16:43.42,3.507
24,2025-01-06 22:16:39.308,4.458
25,2025-01-06 22:15:09.161,3.981
3,2025-01-06 22:10:09.168,1.743
2,2025-01-06 22:07:00.459,5.811
21,2025-01-06 22:01:48.074,8.567
27,2025-01-06 22:01:41.545,5.583
18,2025-01-06 21:59:05.656,2.712
25,2025-01-06 21:58:02.319,3.981
9,2025-01-06 21:58:00.644,4.534
28,2025-01-06 21:55:26.303,4.852
13,2025-01-06 21:51:05.646,10.843
7,2025-01-06 21:46:43.508,4.29
24,2025-01-06 21:46:39.694,2.739
15,2025-01-06 21:46:09.918,8.201
19,2025-01-06 21:45:42.481,8.36
30,2025-01-06 21:44:31.068,5.942
