station_icao,datetime_utc,year,month,day,hour,temp_x10,dew_x10,slp_x10,wind_dir,wind_spd_x10,sky_cov,prec1h_x10,prec6h_x10
KBKL,2023-07-08T06:00:00Z,2023,7,8,6,206,122,10136,90,31,0,0,-9999
KBKL,2023-07-08T07:00:00Z,2023,7,8,7,206,122,10131,110,31,0,0,-9999
KBKL,2023-07-08T08:00:00Z,2023,7,8,8,206,117,10131,140,31,-9999,0,-9999
KBKL,2023-07-08T09:00:00Z,2023,7,8,9,200,122,10126,140,26,2,0,-9999
KBKL,2023-07-08T10:00:00Z,2023,7,8,10,194,122,10123,140,31,0,0,-9999
KBKL,2023-07-08T11:00:00Z,2023,7,8,11,194,122,10124,150,41,-9999,0,-9999
KBKL,2023-07-08T12:00:00Z,2023,7,8,12,206,122,10126,150,51,-9999,0,-9999
KBKL,2023-07-08T13:00:00Z,2023,7,8,13,217,128,10123,140,41,4,0,-9999
KBKL,2023-07-08T14:00:00Z,2023,7,8,14,239,128,10114,140,51,2,0,-9999
KBKL,2023-07-08T15:00:00Z,2023,7,8,15,261,139,10110,140,41,2,0,-9999
KBKL,2023-07-08T16:00:00Z,2023,7,8,16,267,156,10109,150,67,-9999,0,-9999
KBKL,2023-07-08T17:00:00Z,2023,7,8,17,261,161,10107,160,46,-9999,-1,-9999
KBKL,2023-07-08T18:00:00Z,2023,7,8,18,228,200,10104,340,21,-9999,0,-1
KBKL,2023-07-08T19:00:00Z,2023,7,8,19,211,189,10108,330,36,-9999,25,-9999
KBKL,2023-07-08T20:00:00Z,2023,7,8,20,217,194,10108,300,21,-9999,25,-9999
KBKL,2023-07-08T21:00:00Z,2023,7,8,21,222,200,10097,130,31,-9999,13,-9999
KBKL,2023-07-08T22:00:00Z,2023,7,8,22,228,200,10087,20,15,-9999,0,-9999
KBKL,2023-07-08T23:00:00Z,2023,7,8,23,222,200,10083,60,26,-9999,3,-9999
KBKL,2023-07-09T00:00:00Z,2023,7,9,0,228,200,10085,60,26,-9999,0,66
KBKL,2023-07-09T01:00:00Z,2023,7,9,1,222,194,10093,30,21,4,0,-9999
KBKL,2023-07-09T02:00:00Z,2023,7,9,2,222,189,10092,80,15,2,0,-9999
KBKL,2023-07-09T03:00:00Z,2023,7,9,3,217,189,10095,130,15,0,0,-9999
KBKL,2023-07-09T04:00:00Z,2023,7,9,4,217,189,10093,0,0,0,0,-9999
KBKL,2023-07-09T05:00:00Z,2023,7,9,5,217,194,10092,170,15,0,0,-9999
KBKL,2023-07-09T06:00:00Z,2023,7,9,6,211,189,10087,0,0,2,0,-9999
KBKL,2023-07-09T07:00:00Z,2023,7,9,7,211,189,10088,170,15,0,0,-9999
KBKL,2023-07-09T08:00:00Z,2023,7,9,8,206,189,10088,200,21,2,0,-9999
KBKL,2023-07-09T09:00:00Z,2023,7,9,9,206,189,10092,250,21,4,0,-9999
KBKL,2023-07-09T10:00:00Z,2023,7,9,10,217,189,10093,300,46,4,0,-9999
KBKL,2023-07-09T11:00:00Z,2023,7,9,11,211,189,10094,310,36,4,0,-9999
KBKL,2023-07-09T12:00:00Z,2023,7,9,12,211,183,10097,290,41,-9999,0,-9999
KBKL,2023-07-09T13:00:00Z,2023,7,9,13,211,183,10101,290,41,-9999,0,-9999
KBKL,2023-07-09T14:00:00Z,2023,7,9,14,211,178,10103,300,36,-9999,0,-9999
KBKL,2023-07-09T15:00:00Z,2023,7,9,15,211,172,10109,290,41,-9999,0,-9999
KBKL,2023-07-09T16:00:00Z,2023,7,9,16,228,178,10109,290,51,-9999,0,-9999
KBKL,2023-07-09T17:00:00Z,2023,7,9,17,233,178,10109,280,41,-9999,0,-9999
KBKL,2023-07-09T18:00:00Z,2023,7,9,18,233,178,10111,290,67,4,0,-9999
KBKL,2023-07-09T19:00:00Z,2023,7,9,19,228,178,10106,280,51,4,0,-9999
KBKL,2023-07-09T20:00:00Z,2023,7,9,20,228,178,10102,290,51,4,0,-9999
KBKL,2023-07-09T21:00:00Z,2023,7,9,21,228,183,10103,290,57,4,0,-9999
KBKL,2023-07-09T22:00:00Z,2023,7,9,22,228,178,10102,300,51,2,0,-9999
KBKL,2023-07-09T23:00:00Z,2023,7,9,23,233,183,10105,310,46,2,0,-9999
KBKL,2023-07-10T00:00:00Z,2023,7,10,0,228,178,10109,320,57,0,0,-9999
KBKL,2023-07-10T01:00:00Z,2023,7,10,1,228,167,10108,330,67,4,0,-9999
KBKL,2023-07-10T02:00:00Z,2023,7,10,2,222,167,10112,340,51,0,0,-9999
KBKL,2023-07-10T03:00:00Z,2023,7,10,3,217,167,10114,350,41,0,0,-9999
KBKL,2023-07-10T04:00:00Z,2023,7,10,4,217,161,10114,340,36,0,0,-9999
KBKL,2023-07-10T05:00:00Z,2023,7,10,5,211,161,10116,340,31,0,0,-9999
KBKL,2023-07-10T06:00:00Z,2023,7,10,6,211,167,10119,330,31,0,0,-9999
KBKL,2023-07-10T07:00:00Z,2023,7,10,7,211,167,10117,320,21,0,0,-9999
KBKL,2023-07-10T08:00:00Z,2023,7,10,8,211,167,10114,300,31,0,0,-9999
KBKL,2023-07-10T09:00:00Z,2023,7,10,9,183,150,10116,120,15,0,0,-9999
KBKL,2023-07-10T10:00:00Z,2023,7,10,10,183,150,10122,190,15,0,0,-9999
KBKL,2023-07-10T11:00:00Z,2023,7,10,11,183,156,10128,170,21,0,0,-9999
KBKL,2023-07-10T12:00:00Z,2023,7,10,12,211,178,10133,230,15,0,0,-9999
KBKL,2023-07-10T13:00:00Z,2023,7,10,13,228,189,10133,250,15,0,0,-9999
KBKL,2023-07-10T14:00:00Z,2023,7,10,14,239,172,10134,290,21,0,0,-9999
KBKL,2023-07-10T15:00:00Z,2023,7,10,15,250,161,10137,340,15,0,0,-9999
KBKL,2023-07-10T16:00:00Z,2023,7,10,16,250,161,10136,340,15,4,0,-9999
KBKL,2023-07-10T17:00:00Z,2023,7,10,17,267,167,10133,340,21,4,0,-9999
KBKL,2023-07-10T18:00:00Z,2023,7,10,18,250,183,10134,290,36,0,0,-9999
KBKL,2023-07-10T19:00:00Z,2023,7,10,19,250,189,10132,290,31,0,0,-9999
KBKL,2023-07-10T20:00:00Z,2023,7,10,20,256,144,10129,310,31,0,0,-9999
KBKL,2023-07-10T21:00:00Z,2023,7,10,21,261,161,10128,330,26,0,0,-9999
KBKL,2023-07-10T22:00:00Z,2023,7,10,22,261,161,10128,310,26,0,0,-9999
KBKL,2023-07-10T23:00:00Z,2023,7,10,23,261,156,10126,290,31,0,0,-9999
KBKL,2023-07-11T00:00:00Z,2023,7,11,0,250,150,10125,260,15,0,0,-9999
KBKL,2023-07-11T01:00:00Z,2023,7,11,1,256,133,10125,0,0,0,0,-9999
KBKL,2023-07-11T02:00:00Z,2023,7,11,2,256,117,10124,0,0,0,0,-9999
KBKL,2023-07-11T03:00:00Z,2023,7,11,3,244,139,10126,140,26,0,0,-9999
KBKL,2023-07-11T04:00:00Z,2023,7,11,4,228,139,10124,150,41,0,0,-9999
KBKL,2023-07-11T05:00:00Z,2023,7,11,5,228,133,10125,160,31,0,0,-9999
KBKL,2023-07-11T06:00:00Z,2023,7,11,6,222,139,10127,180,36,0,-9999,-9999
KBKL,2023-07-11T07:00:00Z,2023,7,11,7,222,144,10125,220,46,0,-9999,-9999
KBKL,2023-07-11T08:00:00Z,2023,7,11,8,217,150,10125,220,46,0,-9999,-9999
KBKL,2023-07-11T09:00:00Z,2023,7,11,9,217,150,10129,220,41,0,-9999,-9999
KBKL,2023-07-11T10:00:00Z,2023,7,11,10,211,150,10132,210,36,0,-9999,-9999
KBKL,2023-07-11T11:00:00Z,2023,7,11,11,217,150,10134,190,26,0,-9999,-9999
KBKL,2023-07-11T12:00:00Z,2023,7,11,12,228,156,10133,190,36,0,-9999,-9999
KBKL,2023-07-11T13:00:00Z,2023,7,11,13,244,167,10132,220,41,0,-9999,-9999
KBKL,2023-07-11T14:00:00Z,2023,7,11,14,261,172,10129,230,41,0,-9999,-9999
KBKL,2023-07-11T15:00:00Z,2023,7,11,15,272,178,10125,240,57,4,-9999,-9999
KBKL,2023-07-11T16:00:00Z,2023,7,11,16,272,189,10126,260,41,4,-9999,-9999
KBKL,2023-07-11T17:00:00Z,2023,7,11,17,261,194,10127,290,46,-9999,-9999,-9999
KBKL,2023-07-11T18:00:00Z,2023,7,11,18,267,200,10127,280,57,-9999,-9999,-9999
KBKL,2023-07-11T19:00:00Z,2023,7,11,19,267,200,10125,250,36,0,-9999,-9999
KBKL,2023-07-11T20:00:00Z,2023,7,11,20,272,200,10122,280,36,4,-9999,-9999
KBKL,2023-07-11T21:00:00Z,2023,7,11,21,300,167,10114,230,72,4,-9999,-9999
KBKL,2023-07-11T22:00:00Z,2023,7,11,22,294,161,10112,220,67,2,-1,-9999
KBKL,2023-07-11T23:00:00Z,2023,7,11,23,283,161,10113,220,51,0,-9999,-9999
KBKL,2023-07-12T00:00:00Z,2023,7,12,0,289,161,10116,210,57,-9999,-9999,-1
KBKL,2023-07-12T01:00:00Z,2023,7,12,1,278,161,10116,200,36,0,-9999,-9999
KBKL,2023-07-12T02:00:00Z,2023,7,12,2,278,161,10118,190,57,2,0,-9999
KBKL,2023-07-12T03:00:00Z,2023,7,12,3,278,167,10125,210,72,-9999,0,-9999
KBKL,2023-07-12T04:00:00Z,2023,7,12,4,228,189,10131,230,26,2,-1,-9999
KBKL,2023-07-12T05:00:00Z,2023,7,12,5,228,194,10127,0,0,2,-1,-9999
KBKL,2023-07-12T06:00:00Z,2023,7,12,6,233,183,10124,170,26,2,0,-9999
KBKL,2023-07-12T07:00:00Z,2023,7,12,7,239,183,10122,190,41,4,0,-9999
KBKL,2023-07-12T08:00:00Z,2023,7,12,8,233,183,10125,220,46,-9999,-1,-9999
KBKL,2023-07-12T09:00:00Z,2023,7,12,9,228,183,10128,250,26,2,0,-9999
KBKL,2023-07-12T10:00:00Z,2023,7,12,10,222,189,10132,240,36,2,0,-9999
KBKL,2023-07-12T11:00:00Z,2023,7,12,11,228,189,10133,230,41,-9999,0,-9999
KBKL,2023-07-12T12:00:00Z,2023,7,12,12,233,194,10138,240,41,-9999,0,-1
KBKL,2023-07-12T13:00:00Z,2023,7,12,13,222,194,10142,230,36,-9999,23,-9999
KBKL,2023-07-12T14:00:00Z,2023,7,12,14,239,206,10140,210,62,0,3,-9999
KBKL,2023-07-12T15:00:00Z,2023,7,12,15,244,206,10138,230,41,-9999,0,-9999
KBKL,2023-07-12T16:00:00Z,2023,7,12,16,239,200,10140,230,36,-9999,0,-9999
KBKL,2023-07-12T17:00:00Z,2023,7,12,17,244,206,10137,180,46,-9999,0,-9999
KBKL,2023-07-12T18:00:00Z,2023,7,12,18,250,206,10137,260,46,2,0,25
KBKL,2023-07-12T19:00:00Z,2023,7,12,19,244,211,10134,310,36,-9999,0,-9999
KBKL,2023-07-12T20:00:00Z,2023,7,12,20,244,211,10124,330,21,-9999,10,-9999
KBKL,2023-07-12T21:00:00Z,2023,7,12,21,244,211,10121,350,26,4,0,-9999
KBKL,2023-07-12T22:00:00Z,2023,7,12,22,244,211,10113,30,21,4,0,-9999
KBKL,2023-07-12T23:00:00Z,2023,7,12,23,239,211,10113,30,21,-9999,8,-9999
KBKL,2023-07-13T00:00:00Z,2023,7,13,0,228,206,10109,50,21,-9999,33,51
KBKL,2023-07-13T01:00:00Z,2023,7,13,1,228,211,10103,80,31,4,0,-9999
KBKL,2023-07-13T02:00:00Z,2023,7,13,2,228,211,10095,110,15,2,0,-9999
KBKL,2023-07-13T03:00:00Z,2023,7,13,3,228,206,10089,140,41,0,0,-9999
KBKL,2023-07-13T04:00:00Z,2023,7,13,4,228,200,10082,160,46,0,0,-9999
KBKL,2023-07-13T05:00:00Z,2023,7,13,5,228,194,10077,160,36,0,0,-9999
KBKL,2023-07-13T06:00:00Z,2023,7,13,6,228,189,10067,170,51,4,0,-1
KBKL,2023-07-13T07:00:00Z,2023,7,13,7,244,172,10056,180,72,0,0,-9999
KBKL,2023-07-13T08:00:00Z,2023,7,13,8,244,172,10044,180,77,0,-1,-9999
KBKL,2023-07-13T09:00:00Z,2023,7,13,9,244,172,10043,180,77,0,-1,-9999
KBKL,2023-07-13T10:00:00Z,2023,7,13,10,244,178,10047,200,51,-9999,-1,-9999
KBKL,2023-07-13T11:00:00Z,2023,7,13,11,244,189,10055,220,77,4,0,-9999
KBKL,2023-07-13T12:00:00Z,2023,7,13,12,222,194,10069,280,113,-9999,-1,-1
KBKL,2023-07-13T13:00:00Z,2023,7,13,13,217,183,10083,260,93,-9999,0,-9999
KBKL,2023-07-13T14:00:00Z,2023,7,13,14,206,178,10088,300,67,-9999,0,-9999
KBKL,2023-07-13T15:00:00Z,2023,7,13,15,206,172,10097,290,51,-9999,0,-9999
KBKL,2023-07-13T16:00:00Z,2023,7,13,16,206,172,10103,300,41,-9999,0,-9999
KBKL,2023-07-13T17:00:00Z,2023,7,13,17,211,172,10107,320,36,-9999,0,-9999
KBKL,2023-07-13T18:00:00Z,2023,7,13,18,211,172,10111,320,36,-9999,0,-9999
KBKL,2023-07-13T19:00:00Z,2023,7,13,19,217,172,10108,320,31,-9999,0,-9999
KBKL,2023-07-13T20:00:00Z,2023,7,13,20,222,172,10106,330,26,-9999,0,-9999
KBKL,2023-07-13T21:00:00Z,2023,7,13,21,222,172,10102,330,31,0,0,-9999
KBKL,2023-07-13T22:00:00Z,2023,7,13,22,222,167,10102,340,21,0,0,-9999
KBKL,2023-07-13T23:00:00Z,2023,7,13,23,222,167,10101,-9999,21,0,0,-9999
KBKL,2023-07-14T00:00:00Z,2023,7,14,0,222,161,10103,360,21,0,0,-9999
KBKL,2023-07-14T01:00:00Z,2023,7,14,1,211,161,10104,0,0,0,0,-9999
KBKL,2023-07-14T02:00:00Z,2023,7,14,2,211,161,10106,0,0,0,0,-9999
KBKL,2023-07-14T03:00:00Z,2023,7,14,3,211,161,10107,0,0,0,0,-9999
KBKL,2023-07-14T04:00:00Z,2023,7,14,4,211,161,10110,200,15,0,0,-9999
KBKL,2023-07-14T05:00:00Z,2023,7,14,5,200,161,10111,160,26,0,0,-9999
KBKL,2023-07-14T06:00:00Z,2023,7,14,6,194,161,10111,160,31,0,0,-9999
KBKL,2023-07-14T07:00:00Z,2023,7,14,7,194,161,10111,170,26,0,0,-9999
KBKL,2023-07-14T08:00:00Z,2023,7,14,8,194,161,10108,130,15,0,0,-9999
KBKL,2023-07-14T09:00:00Z,2023,7,14,9,189,156,10109,160,15,0,0,-9999
KBKL,2023-07-14T10:00:00Z,2023,7,14,10,183,161,10112,140,15,0,0,-9999
KBKL,2023-07-14T11:00:00Z,2023,7,14,11,189,161,10116,170,15,0,0,-9999
KBKL,2023-07-14T12:00:00Z,2023,7,14,12,206,172,10118,180,15,0,0,-9999
KBKL,2023-07-14T13:00:00Z,2023,7,14,13,222,178,10119,280,15,0,0,-9999
KBKL,2023-07-14T14:00:00Z,2023,7,14,14,233,178,10124,280,21,0,0,-9999
KBKL,2023-07-14T15:00:00Z,2023,7,14,15,244,183,10124,340,21,0,0,-9999
KBKL,2023-07-14T16:00:00Z,2023,7,14,16,244,183,10127,330,26,0,0,-9999
KBKL,2023-07-14T17:00:00Z,2023,7,14,17,256,183,10127,340,31,4,0,-9999
KBKL,2023-07-14T18:00:00Z,2023,7,14,18,256,189,10125,330,36,4,0,-9999
KBKL,2023-07-14T19:00:00Z,2023,7,14,19,261,189,10122,340,26,2,0,-9999
KBKL,2023-07-14T20:00:00Z,2023,7,14,20,261,189,10117,350,31,2,0,-9999
KBKL,2023-07-14T21:00:00Z,2023,7,14,21,267,194,10113,20,26,2,0,-9999
KBKL,2023-07-14T22:00:00Z,2023,7,14,22,250,194,10116,40,26,0,0,-9999
KBKL,2023-07-14T23:00:00Z,2023,7,14,23,267,189,10112,20,21,0,0,-9999
KBKL,2023-07-15T00:00:00Z,2023,7,15,0,256,200,10111,40,41,0,0,-9999
KBKL,2023-07-15T01:00:00Z,2023,7,15,1,250,206,10110,40,31,4,0,-9999
KBKL,2023-07-15T02:00:00Z,2023,7,15,2,261,189,10117,140,31,0,0,-9999
KBKL,2023-07-15T03:00:00Z,2023,7,15,3,261,183,10118,160,41,4,0,-9999
KBKL,2023-07-15T04:00:00Z,2023,7,15,4,256,189,10117,170,41,2,0,-9999
KBKL,2023-07-15T05:00:00Z,2023,7,15,5,256,178,10109,160,36,-9999,0,-9999
KBKL,2023-07-15T06:00:00Z,2023,7,15,6,244,189,10109,200,26,-9999,-1,-1
KBKL,2023-07-15T07:00:00Z,2023,7,15,7,250,172,10102,190,46,2,0,-9999
KBKL,2023-07-15T08:00:00Z,2023,7,15,8,244,178,10102,180,31,0,0,-9999
KBKL,2023-07-15T09:00:00Z,2023,7,15,9,239,172,10101,160,36,0,0,-9999
KBKL,2023-07-15T10:00:00Z,2023,7,15,10,239,172,10102,150,41,0,0,-9999
KBKL,2023-07-15T11:00:00Z,2023,7,15,11,244,172,10107,160,36,0,0,-9999
KBKL,2023-07-15T12:00:00Z,2023,7,15,12,244,200,10122,310,41,4,0,-9999
KBKL,2023-07-15T13:00:00Z,2023,7,15,13,233,183,10121,30,31,0,0,-9999
KBKL,2023-07-15T14:00:00Z,2023,7,15,14,244,194,10118,40,31,0,0,-9999
KBKL,2023-07-15T15:00:00Z,2023,7,15,15,261,200,10109,120,26,0,0,-9999
KBKL,2023-07-15T16:00:00Z,2023,7,15,16,272,200,10108,160,36,4,0,-9999
KBKL,2023-07-15T17:00:00Z,2023,7,15,17,250,217,10109,10,31,0,0,-9999
KBKL,2023-07-15T18:00:00Z,2023,7,15,18,250,211,10108,20,31,-9999,0,-9999
KBKL,2023-07-15T19:00:00Z,2023,7,15,19,250,211,10103,30,31,0,0,-9999
KBKL,2023-07-15T20:00:00Z,2023,7,15,20,244,211,10101,30,31,-9999,3,-9999
KBKL,2023-07-15T21:00:00Z,2023,7,15,21,239,211,10092,20,41,-9999,18,-9999
KBKL,2023-07-15T22:00:00Z,2023,7,15,22,233,206,10095,30,51,-9999,3,-9999
KBKL,2023-07-15T23:00:00Z,2023,7,15,23,217,194,10094,340,67,-9999,25,-9999
KBKL,2023-07-16T00:00:00Z,2023,7,16,0,222,194,10093,360,57,-9999,-1,48
KBKL,2023-07-16T01:00:00Z,2023,7,16,1,222,194,10096,20,51,-9999,3,-9999
KBKL,2023-07-16T02:00:00Z,2023,7,16,2,217,194,-9999,30,26,-9999,-1,-9999
KBKL,2023-07-16T03:00:00Z,2023,7,16,3,222,200,-9999,60,26,-9999,-1,-9999
KBKL,2023-07-16T04:00:00Z,2023,7,16,4,222,200,10092,0,0,-9999,0,-9999
KBKL,2023-07-16T05:00:00Z,2023,7,16,5,222,194,10097,0,0,-9999,0,-9999
KBKL,2023-07-16T06:00:00Z,2023,7,16,6,211,194,10097,230,15,0,0,10
KBKL,2023-07-16T07:00:00Z,2023,7,16,7,211,194,10092,230,26,-9999,0,-9999
KBKL,2023-07-16T08:00:00Z,2023,7,16,8,200,189,10090,230,31,4,0,-9999
KBKL,2023-07-16T09:00:00Z,2023,7,16,9,200,183,10090,170,15,0,0,-9999
KBKL,2023-07-16T10:00:00Z,2023,7,16,10,200,183,10092,160,15,0,0,-9999
KBKL,2023-07-16T11:00:00Z,2023,7,16,11,200,189,10096,170,21,-9999,0,-9999
KBKL,2023-07-16T12:00:00Z,2023,7,16,12,211,194,10100,180,21,-9999,0,-9999
KBKL,2023-07-16T13:00:00Z,2023,7,16,13,211,194,10106,230,26,-9999,0,-9999
KBKL,2023-07-16T14:00:00Z,2023,7,16,14,217,194,10109,220,36,-9999,0,-9999
KBKL,2023-07-16T15:00:00Z,2023,7,16,15,233,206,10109,240,31,-9999,0,-9999
KBKL,2023-07-16T16:00:00Z,2023,7,16,16,250,206,-9999,180,36,4,0,-9999
KBKL,2023-07-16T17:00:00Z,2023,7,16,17,261,206,10107,240,46,4,0,-9999
KBKL,2023-07-16T18:00:00Z,2023,7,16,18,272,206,10103,260,46,4,0,-9999
KBKL,2023-07-16T19:00:00Z,2023,7,16,19,272,211,10098,270,31,4,0,-9999
KBKL,2023-07-16T20:00:00Z,2023,7,16,20,267,217,10098,270,36,0,0,-9999
KBKL,2023-07-16T21:00:00Z,2023,7,16,21,261,194,10096,270,67,0,0,-9999
KBKL,2023-07-16T22:00:00Z,2023,7,16,22,267,194,10097,260,46,0,0,-9999
KBKL,2023-07-16T23:00:00Z,2023,7,16,23,261,200,10095,260,31,0,0,-9999
KBKL,2023-07-17T00:00:00Z,2023,7,17,0,256,194,10094,260,41,0,0,-9999
KBKL,2023-07-17T01:00:00Z,2023,7,17,1,244,194,10098,240,31,2,0,-9999
KBKL,2023-07-17T02:00:00Z,2023,7,17,2,256,172,10105,210,36,4,0,-9999
KBKL,2023-07-17T03:00:00Z,2023,7,17,3,250,161,10105,210,41,0,0,-9999
KBKL,2023-07-17T04:00:00Z,2023,7,17,4,244,167,-9999,230,36,-9999,0,-9999
KBKL,2023-07-17T05:00:00Z,2023,7,17,5,233,172,10107,230,31,-9999,0,-9999
KBKL,2023-07-17T06:00:00Z,2023,7,17,6,228,178,10109,220,26,-9999,0,-9999
KBKL,2023-07-17T07:00:00Z,2023,7,17,7,222,183,10107,220,41,-9999,0,-9999
KBKL,2023-07-17T08:00:00Z,2023,7,17,8,222,183,10109,220,51,-9999,0,-9999
KBKL,2023-07-17T09:00:00Z,2023,7,17,9,217,183,10109,210,41,-9999,0,-9999
KBKL,2023-07-17T10:00:00Z,2023,7,17,10,211,183,10110,220,51,-9999,0,-9999
KBKL,2023-07-17T11:00:00Z,2023,7,17,11,217,183,10112,230,36,-9999,0,-9999
KBKL,2023-07-17T12:00:00Z,2023,7,17,12,222,183,10114,220,46,-9999,0,-9999
KBKL,2023-07-17T13:00:00Z,2023,7,17,13,228,183,10118,230,57,2,0,-9999
KBKL,2023-07-17T14:00:00Z,2023,7,17,14,244,183,10119,250,46,0,0,-9999
KBKL,2023-07-17T15:00:00Z,2023,7,17,15,250,189,10123,250,41,0,0,-9999
KBKL,2023-07-17T16:00:00Z,2023,7,17,16,256,183,10127,270,41,0,0,-9999
KBKL,2023-07-17T17:00:00Z,2023,7,17,17,267,167,10127,220,62,0,0,-9999
KBKL,2023-07-17T18:00:00Z,2023,7,17,18,278,161,10121,220,57,0,0,-9999
KBKL,2023-07-17T19:00:00Z,2023,7,17,19,267,206,10119,280,41,4,0,-9999
KBKL,2023-07-17T20:00:00Z,2023,7,17,20,261,206,10115,290,41,4,0,-9999
KBKL,2023-07-17T21:00:00Z,2023,7,17,21,261,206,10113,320,41,2,0,-9999
KBKL,2023-07-17T22:00:00Z,2023,7,17,22,256,206,10109,300,36,2,0,-9999
KBKL,2023-07-17T23:00:00Z,2023,7,17,23,250,206,10113,330,26,2,0,-9999
KBKL,2023-07-18T00:00:00Z,2023,7,18,0,256,189,10118,0,0,4,0,-9999
KBKL,2023-07-18T01:00:00Z,2023,7,18,1,244,183,10118,0,0,0,0,-9999
KBKL,2023-07-18T02:00:00Z,2023,7,18,2,233,161,10121,190,31,-9999,0,-9999
KBKL,2023-07-18T03:00:00Z,2023,7,18,3,228,161,10123,190,41,-9999,0,-9999
KBKL,2023-07-18T04:00:00Z,2023,7,18,4,233,161,10127,190,51,-9999,0,-9999
KBKL,2023-07-18T05:00:00Z,2023,7,18,5,228,161,-9999,210,41,4,0,-9999
KBKL,2023-07-18T06:00:00Z,2023,7,18,6,228,161,10128,220,57,-9999,0,-9999
KBKL,2023-07-18T07:00:00Z,2023,7,18,7,228,161,10131,210,51,-9999,0,-9999
KBKL,2023-07-18T08:00:00Z,2023,7,18,8,217,161,10128,220,36,2,0,-9999
KBKL,2023-07-18T09:00:00Z,2023,7,18,9,211,167,10128,240,51,0,0,-9999
KBKL,2023-07-18T10:00:00Z,2023,7,18,10,206,167,10134,230,36,0,0,-9999
KBKL,2023-07-18T11:00:00Z,2023,7,18,11,200,167,10137,220,31,4,0,-9999
KBKL,2023-07-18T12:00:00Z,2023,7,18,12,211,172,10143,230,41,0,0,-9999
KBKL,2023-07-18T13:00:00Z,2023,7,18,13,222,178,10148,250,26,2,0,-9999
KBKL,2023-07-18T14:00:00Z,2023,7,18,14,233,172,10153,310,41,0,0,-9999
KBKL,2023-07-18T15:00:00Z,2023,7,18,15,233,156,10156,320,26,0,0,-9999
KBKL,2023-07-18T16:00:00Z,2023,7,18,16,239,150,10158,310,26,0,0,-9999
KBKL,2023-07-18T17:00:00Z,2023,7,18,17,239,150,10156,320,36,0,0,-9999
KBKL,2023-07-18T18:00:00Z,2023,7,18,18,244,156,10153,330,36,0,0,-9999
KBKL,2023-07-18T19:00:00Z,2023,7,18,19,250,150,10154,340,41,0,0,-9999
KBKL,2023-07-18T20:00:00Z,2023,7,18,20,244,144,10155,340,41,0,0,-9999
KBKL,2023-07-18T21:00:00Z,2023,7,18,21,244,144,10151,360,36,0,0,-9999
KBKL,2023-07-18T22:00:00Z,2023,7,18,22,244,144,10145,20,36,0,0,-9999
KBKL,2023-07-18T23:00:00Z,2023,7,18,23,244,139,10141,40,31,0,0,-9999
KBKL,2023-07-19T00:00:00Z,2023,7,19,0,239,128,10140,40,26,0,0,-9999
KBKL,2023-07-19T01:00:00Z,2023,7,19,1,233,122,10147,30,15,0,0,-9999
KBKL,2023-07-19T02:00:00Z,2023,7,19,2,233,128,10151,0,0,0,0,-9999
KBKL,2023-07-19T03:00:00Z,2023,7,19,3,222,144,10155,30,31,0,0,-9999
KBKL,2023-07-19T04:00:00Z,2023,7,19,4,217,122,10156,100,21,0,0,-9999
KBKL,2023-07-19T05:00:00Z,2023,7,19,5,211,128,10158,80,15,2,0,-9999
KBKL,2023-07-19T06:00:00Z,2023,7,19,6,200,117,10159,160,21,0,0,-9999
KBKL,2023-07-19T07:00:00Z,2023,7,19,7,206,133,10156,0,0,0,0,-9999
KBKL,2023-07-19T08:00:00Z,2023,7,19,8,200,122,10157,0,0,0,0,-9999
KBKL,2023-07-19T09:00:00Z,2023,7,19,9,194,128,10158,0,0,0,0,-9999
KBKL,2023-07-19T10:00:00Z,2023,7,19,10,194,122,10163,0,0,0,0,-9999
KBKL,2023-07-19T11:00:00Z,2023,7,19,11,194,128,10168,0,0,0,0,-9999
KBKL,2023-07-19T12:00:00Z,2023,7,19,12,211,133,10173,130,21,0,0,-9999
KBKL,2023-07-19T13:00:00Z,2023,7,19,13,228,150,10173,70,21,0,0,-9999
KBKL,2023-07-19T14:00:00Z,2023,7,19,14,239,161,10174,30,36,0,0,-9999
KBKL,2023-07-19T15:00:00Z,2023,7,19,15,244,178,10176,360,36,0,0,-9999
KBKL,2023-07-19T16:00:00Z,2023,7,19,16,244,178,10178,360,41,0,0,-9999
KBKL,2023-07-19T17:00:00Z,2023,7,19,17,250,189,10178,350,51,0,0,-9999
KBKL,2023-07-19T18:00:00Z,2023,7,19,18,256,172,10180,10,46,0,0,-9999
KBKL,2023-07-19T19:00:00Z,2023,7,19,19,256,156,10176,20,46,0,0,-9999
KBKL,2023-07-19T20:00:00Z,2023,7,19,20,256,156,10177,10,46,0,0,-9999
KBKL,2023-07-19T21:00:00Z,2023,7,19,21,256,156,10177,10,51,0,0,-9999
KBKL,2023-07-19T22:00:00Z,2023,7,19,22,256,161,10175,20,41,0,0,-9999
KBKL,2023-07-19T23:00:00Z,2023,7,19,23,250,156,10174,30,36,0,0,-9999
KBKL,2023-07-20T00:00:00Z,2023,7,20,0,244,161,10172,30,31,0,0,-9999
KBKL,2023-07-20T01:00:00Z,2023,7,20,1,239,150,10171,40,26,0,0,-9999
KBKL,2023-07-20T02:00:00Z,2023,7,20,2,233,139,10170,50,15,0,0,-9999
KBKL,2023-07-20T03:00:00Z,2023,7,20,3,228,144,10168,90,15,0,0,-9999
