station,valid,tmpf,dwpf,relh,drct,sknt,p01i,alti,mslp,vsby,gust,skyc1,skyc2,skyc3,skyc4,skyl1,skyl2,skyl3,skyl4,wxcodes,ice_accretion_1hr,ice_accretion_3hr,ice_accretion_6hr,peak_wind_gust,peak_wind_drct,peak_wind_time,feel,metar,snowdepth
BKL,2023-06-27T13:53:00Z,68,64,87.03,280,16,0,29.68,1004.6,4,NA,FEW,BKN,OVC,NA,1900,2900,3600,NA,BR,NA,NA,NA,NA,NA,NA,68,KBKL 271353Z 28016KT 4SM BR FEW019 BKN029 OVC036 20/18 A2968 RMK AO2 SLP046 T02000178 PNO $,NA
BKL,2023-06-27T14:53:00Z,68,62,81.41,290,15,0,29.69,1005.2,5,NA,SCT,OVC,NA,NA,1100,1900,NA,NA,HZ,NA,NA,NA,NA,NA,NA,68,KBKL 271453Z 29015KT 5SM HZ SCT011 OVC019 20/17 A2969 RMK AO2 SLP052 6//// T02000167 52017,NA
BKL,2023-06-27T15:39:00Z,68,63,84.03,270,14,0,29.7,NA,4,NA,BKN,OVC,NA,NA,1400,2100,NA,NA,HZ,NA,NA,NA,NA,NA,NA,68,KBKL 271539Z 27014KT 4SM HZ BKN014 OVC021 20/17 A2970 RMK AO2 T02000172,NA
BKL,2023-06-27T15:46:00Z,68,63,84.03,270,16,0,29.7,NA,4,NA,BKN,OVC,NA,NA,1500,2100,NA,NA,HZ,NA,NA,NA,NA,NA,NA,68,KBKL 271546Z 27016KT 4SM HZ BKN015 OVC021 20/17 A2970 RMK AO2 T02000172,NA
BKL,2023-06-27T15:53:00Z,68,63,84.03,270,14,0,29.71,1005.7,4,NA,BKN,OVC,NA,NA,1500,1900,NA,NA,HZ,NA,NA,NA,NA,NA,NA,68,KBKL 271553Z 27014KT 4SM HZ BKN015 OVC019 20/17 A2971 RMK AO2 SLP057 T02000172,NA
BKL,2023-06-27T16:53:00Z,68,62,81.41,270,16,0,29.72,1006.1,4,NA,SCT,OVC,NA,NA,1500,2400,NA,NA,HZ,NA,NA,NA,NA,NA,NA,68,KBKL 271653Z 27016KT 4SM HZ SCT015 OVC024 20/17 A2972 RMK AO2 SLP061 T02000167,NA
BKL,2023-06-27T17:53:00Z,68,63,84.03,270,17,0,29.73,1006.3,3,NA,BKN,BKN,OVC,NA,1600,2200,2700,NA,HZ,NA,NA,NA,NA,NA,NA,68,KBKL 271753Z 27017KT 3SM HZ BKN016 BKN022 OVC027 20/17 A2973 RMK AO2 SLP063 6//// T02000172 10206 20200 51011,NA
BKL,2023-06-27T18:22:00Z,67,63,87.28,270,17,1e-4,29.74,NA,3,NA,FEW,BKN,OVC,NA,800,1300,1900,NA,-RA BR,NA,NA,NA,NA,NA,NA,66.9,KBKL 271822Z 27017KT 3SM -RA BR FEW008 BKN013 OVC019 19/17 A2974 RMK AO2 RAB09 P0000 T01940172,NA
BKL,2023-06-27T18:37:00Z,67,64,90.4,260,16,0.01,29.74,NA,3,NA,SCT,OVC,NA,NA,800,1600,NA,NA,-RA BR,NA,NA,NA,NA,NA,NA,66.9,KBKL 271837Z 26016KT 3SM -RA BR SCT008 OVC016 19/18 A2974 RMK AO2 RAB09 P0001 T01940178,NA
BKL,2023-06-27T18:53:00Z,67,64,90.4,270,17,0.01,29.74,1006.9,4,NA,SCT,OVC,NA,NA,1000,1600,NA,NA,BR,NA,NA,NA,NA,NA,NA,66.9,KBKL 271853Z 27017KT 4SM BR SCT010 OVC016 19/18 A2974 RMK AO2 RAB09E42 SLP069 P0001 T01940178,NA
BKL,2023-06-27T19:53:00Z,68,63,84.03,280,18,0,29.75,1007.3,4,24,SCT,OVC,NA,NA,1000,1600,NA,NA,HZ,NA,NA,NA,NA,NA,NA,68,KBKL 271953Z 28018G24KT 4SM HZ SCT010 OVC016 20/17 A2975 RMK AO2 SLP073 T02000172,NA
BKL,2023-06-27T20:00:00Z,68,63,84.03,280,18,0,29.76,NA,3,NA,OVC,NA,NA,NA,1400,NA,NA,NA,HZ,NA,NA,NA,NA,NA,NA,68,KBKL 272000Z 28018KT 3SM HZ OVC014 20/17 A2976 RMK AO2 T02000172,NA
BKL,2023-06-27T20:27:00Z,69,64,83.81,270,16,0,29.76,NA,3,NA,SCT,BKN,OVC,NA,1200,1700,3300,NA,HZ,NA,NA,NA,NA,NA,NA,69.1,KBKL 272027Z 27016KT 3SM HZ SCT012 BKN017 OVC033 21/18 A2976 RMK AO2 T02060178,NA
BKL,2023-06-27T20:53:00Z,69,64,83.81,270,14,0,29.77,1007.8,3,NA,SCT,BKN,OVC,NA,1400,2000,3200,NA,HZ,NA,NA,NA,NA,NA,NA,69.1,KBKL 272053Z 27014KT 3SM HZ SCT014 BKN020 OVC032 21/18 A2977 RMK AO2 SLP078 60001 T02060178 51014,NA
BKL,2023-06-27T20:57:00Z,68,64,87.03,270,15,0,29.77,NA,3,NA,BKN,OVC,NA,NA,1200,2100,NA,NA,BR,NA,NA,NA,NA,NA,NA,68,KBKL 272057Z 27015KT 3SM BR BKN012 OVC021 20/18 A2977 RMK AO2 T02000178,NA
BKL,2023-06-27T21:28:00Z,68,64,87.03,270,18,0,29.78,NA,3,NA,BKN,OVC,NA,NA,1500,2100,NA,NA,BR,NA,NA,NA,NA,NA,NA,68,KBKL 272128Z 27018KT 3SM BR BKN015 OVC021 20/18 A2978 RMK AO2 T02000178,NA
BKL,2023-06-27T21:53:00Z,69,64,83.81,280,14,0,29.78,1008.3,3,NA,SCT,OVC,NA,NA,1400,2100,NA,NA,HZ,NA,NA,NA,NA,NA,NA,69.1,KBKL 272153Z 28014KT 3SM HZ SCT014 OVC021 21/18 A2978 RMK AO2 SLP083 T02060178,NA
BKL,2023-06-27T22:00:00Z,69,63,80.92,290,15,0,29.78,NA,2,NA,BKN,OVC,NA,NA,1700,2200,NA,NA,HZ,NA,NA,NA,NA,NA,NA,69.1,KBKL 272200Z 29015KT 2SM HZ BKN017 OVC022 21/17 A2978 RMK AO2 T02060172,NA
BKL,2023-06-27T22:09:00Z,68,63,84.03,280,14,0,29.79,NA,1.75,NA,BKN,OVC,NA,NA,1500,2000,NA,NA,HZ,NA,NA,NA,NA,NA,NA,68,KBKL 272209Z 28014KT 1 3/4SM HZ BKN015 OVC020 20/17 A2979 RMK AO2 T02000172,NA
BKL,2023-06-27T22:18:00Z,68,63,84.03,290,11,0,29.79,NA,1.5,NA,BKN,OVC,NA,NA,1400,2000,NA,NA,HZ,NA,NA,NA,NA,NA,NA,68,KBKL 272218Z 29011KT 1 1/2SM HZ BKN014 OVC020 20/17 A2979 RMK AO2 T02000172,NA
BKL,2023-06-27T22:39:00Z,69,63,80.92,280,15,0,29.79,NA,1.75,NA,SCT,OVC,NA,NA,1400,2200,NA,NA,HZ,NA,NA,NA,NA,NA,NA,69.1,KBKL 272239Z 28015KT 1 3/4SM HZ SCT014 OVC022 21/17 A2979 RMK AO2 T02060172,NA
BKL,2023-06-27T22:53:00Z,68,63,84.03,280,15,0,29.79,1008.7,1.5,NA,FEW,OVC,NA,NA,1400,2300,NA,NA,HZ,NA,NA,NA,NA,NA,NA,68,KBKL 272253Z 28015KT 1 1/2SM HZ FEW014 OVC023 20/17 A2979 RMK AO2 SLP087 T02000172,NA
BKL,2023-06-27T23:50:00Z,68,64.4,88.26,320,12,1e-4,29.8,NA,0.75,NA,FEW,BKN,OVC,NA,900,2300,2900,NA,BR,NA,NA,NA,NA,NA,NA,68,KBKL 272350Z 32012KT 3/4SM BR FEW009 BKN023 OVC029 20/18 A2980 RMK AO2 RAB28E44 P0000,NA
BKL,2023-06-27T23:53:00Z,68,64,87.03,320,12,1e-4,29.8,1009,0.75,NA,FEW,BKN,OVC,NA,900,1300,2900,NA,BR,NA,NA,NA,NA,NA,NA,68,KBKL 272353Z 32012KT 3/4SM BR FEW009 BKN013 OVC029 20/18 A2980 RMK AO2 RAB28E44 SLP090 P0000 60001 T02000178 10206 20189 51013,NA
BKL,2023-06-28T00:28:00Z,67,63,87.28,310,17,0.04,29.82,NA,1,22,BKN,BKN,OVC,NA,900,1800,2300,NA,BR,NA,NA,NA,NA,NA,NA,66.9,KBKL 280028Z 31017G22KT 1SM BR BKN009 BKN018 OVC023 19/17 A2982 RMK AO2 RAB11E26 CIG 004V013 P0004 T01940172,NA
BKL,2023-06-28T00:40:00Z,67,63,87.28,320,16,0.04,29.82,NA,1,NA,SCT,OVC,NA,NA,800,2000,NA,NA,BR,NA,NA,NA,NA,NA,NA,66.9,KBKL 280040Z 32016KT 1SM BR SCT008 OVC020 19/17 A2982 RMK AO2 RAB11E26 P0004 T01940172,NA
BKL,2023-06-28T00:48:00Z,66.2,62.6,88.18,340,13,0.04,29.82,NA,1,NA,SCT,BKN,OVC,NA,800,1100,2000,NA,BR,NA,NA,NA,NA,NA,NA,66.2,KBKL 280048Z 34013KT 1SM BR SCT008 BKN011 OVC020 19/17 A2982 RMK AO2 RAB11E26 P0004,NA
BKL,2023-06-28T00:53:00Z,66,63,90.05,340,13,0.04,29.83,1009.8,1,NA,BKN,BKN,OVC,NA,800,1300,2000,NA,BR,NA,NA,NA,NA,NA,NA,66,KBKL 280053Z 34013KT 1SM BR BKN008 BKN013 OVC020 19/17 A2983 RMK AO2 RAB11E26 CIG 004V010 SLP098 P0004 T01890172,NA
BKL,2023-06-28T01:00:00Z,66,63,90.05,330,14,0,29.83,NA,1,NA,SCT,BKN,OVC,NA,800,1400,2200,NA,BR,NA,NA,NA,NA,NA,NA,66,KBKL 280100Z 33014KT 1SM BR SCT008 BKN014 OVC022 19/17 A2983 RMK AO2 T01890172,NA
BKL,2023-06-28T01:53:00Z,66,61,83.91,330,16,0.02,29.86,1010.8,2,NA,FEW,BKN,OVC,NA,800,1600,2900,NA,HZ,NA,NA,NA,NA,NA,NA,66,KBKL 280153Z 33016KT 2SM HZ FEW008 BKN016 OVC029 19/16 A2986 RMK AO2 RAB06E30 SLP108 P0002 T01890161,NA
BKL,2023-06-28T02:17:00Z,66,61,83.91,330,14,0,29.87,NA,2,NA,FEW,BKN,OVC,NA,2200,3400,4200,NA,HZ,NA,NA,NA,NA,NA,NA,66,KBKL 280217Z 33014KT 2SM HZ FEW022 BKN034 OVC042 19/16 A2987 RMK AO2 T01890161,NA
BKL,2023-06-28T02:42:00Z,66,59,78.14,340,12,0,29.87,NA,1.75,NA,FEW,BKN,OVC,NA,1800,2700,4200,NA,HZ,NA,NA,NA,NA,NA,NA,66,KBKL 280242Z 34012KT 1 3/4SM HZ FEW018 BKN027 OVC042 19/15 A2987 RMK AO2 T01890150,NA
BKL,2023-06-28T02:53:00Z,66,59,78.14,340,14,0,29.87,1011.4,1.75,NA,FEW,BKN,OVC,NA,1800,2500,2900,NA,HZ,NA,NA,NA,NA,NA,NA,66,KBKL 280253Z 34014KT 1 3/4SM HZ FEW018 BKN025 OVC029 19/15 A2987 RMK AO2 SLP114 60006 T01890150 53017,NA
BKL,2023-06-28T03:26:00Z,66,59,78.14,340,11,0,29.88,NA,1.75,NA,FEW,BKN,OVC,NA,1800,3200,4200,NA,HZ,NA,NA,NA,NA,NA,NA,66,KBKL 280326Z 34011KT 1 3/4SM HZ FEW018 BKN032 OVC042 19/15 A2988 RMK AO2 T01890150,NA
BKL,2023-06-28T03:48:00Z,66.2,59,77.6,330,13,0,29.88,NA,1.75,NA,BKN,OVC,NA,NA,2300,2900,NA,NA,HZ,NA,NA,NA,NA,NA,NA,66.2,KBKL 280348Z 33013KT 1 3/4SM HZ BKN023 OVC029 19/15 A2988 RMK AO2,NA
BKL,2023-06-28T03:53:00Z,66,59,78.14,330,14,0,29.88,1011.7,1.75,NA,BKN,BKN,OVC,NA,2300,2900,3900,NA,HZ,NA,NA,NA,NA,NA,NA,66,KBKL 280353Z 33014KT 1 3/4SM HZ BKN023 BKN029 OVC039 19/15 A2988 RMK AO2 SLP117 T01890150,NA
BKL,2023-06-28T04:07:00Z,66,59,78.14,330,14,0,29.89,NA,1.75,NA,SCT,OVC,NA,NA,2200,3800,NA,NA,HZ,NA,NA,NA,NA,NA,NA,66,KBKL 280407Z 33014KT 1 3/4SM HZ SCT022 OVC038 19/15 A2989 RMK AO2 T01890150,NA
BKL,2023-06-28T04:53:00Z,67,58,72.81,330,11,0,29.89,1011.9,1.5,NA,OVC,NA,NA,NA,3700,NA,NA,NA,HZ,NA,NA,NA,NA,NA,NA,66.9,KBKL 280453Z 33011KT 1 1/2SM HZ OVC037 19/14 A2989 RMK AO2 SLP119 T01940144 402060189,NA
BKL,2023-06-28T05:53:00Z,67,57,70.49,340,13,0,29.88,1011.7,1.5,NA,SCT,OVC,NA,NA,3000,4200,NA,NA,HZ,NA,NA,NA,NA,NA,NA,66.9,KBKL 280553Z 34013KT 1 1/2SM HZ SCT030 OVC042 19/14 A2988 RMK AO2 SLP117 60006 T01940139 10200 20189 50000,NA
BKL,2023-06-28T06:43:00Z,67,58,72.81,330,11,0,29.9,NA,1.5,NA,BKN,OVC,NA,NA,2700,4400,NA,NA,HZ,NA,NA,NA,NA,NA,NA,66.9,KBKL 280643Z 33011KT 1 1/2SM HZ BKN027 OVC044 19/14 A2990 RMK AO2 T01940144,NA
BKL,2023-06-28T06:53:00Z,67,58,72.81,330,11,0,29.9,1012.4,1.5,NA,BKN,OVC,NA,NA,2900,4400,NA,NA,HZ,NA,NA,NA,NA,NA,NA,66.9,KBKL 280653Z 33011KT 1 1/2SM HZ BKN029 OVC044 19/14 A2990 RMK AO2 SLP124 T01940144,NA
BKL,2023-06-28T07:12:00Z,66,57,72.72,330,14,0,29.9,NA,1.25,NA,FEW,OVC,NA,NA,2500,3000,NA,NA,HZ,NA,NA,NA,NA,NA,NA,66,KBKL 280712Z 33014KT 1 1/4SM HZ FEW025 OVC030 19/14 A2990 RMK AO2 T01890139,NA
BKL,2023-06-28T07:48:00Z,66.2,57.2,72.74,330,12,0,29.9,NA,1.25,NA,OVC,NA,NA,NA,2800,NA,NA,NA,HZ,NA,NA,NA,NA,NA,NA,66.2,KBKL 280748Z 33012KT 1 1/4SM HZ OVC028 19/14 A2990 RMK AO2,NA
BKL,2023-06-28T07:53:00Z,66,57,72.72,330,11,0,29.9,1012.4,1.25,NA,OVC,NA,NA,NA,2800,NA,NA,NA,HZ,NA,NA,NA,NA,NA,NA,66,KBKL 280753Z 33011KT 1 1/4SM HZ OVC028 19/14 A2990 RMK AO2 SLP124 T01890139,NA
BKL,2023-06-28T08:53:00Z,66,58,75.12,330,13,0,29.92,1012.9,1.25,NA,OVC,NA,NA,NA,2600,NA,NA,NA,HZ,NA,NA,NA,NA,NA,NA,66,KBKL 280853Z 33013KT 1 1/4SM HZ OVC026 19/14 A2992 RMK AO2 SLP129 T01890144 53004,NA
BKL,2023-06-28T09:53:00Z,65,57,75.56,330,9,0,29.93,1013.5,1.25,NA,OVC,NA,NA,NA,2900,NA,NA,NA,HZ,NA,NA,NA,NA,NA,NA,64.9,KBKL 280953Z 33009KT 1 1/4SM HZ OVC029 18/14 A2993 RMK AO2 SLP135 T01830139,NA
BKL,2023-06-28T10:05:00Z,65,56,72.61,320,10,0,29.94,NA,0.75,NA,OVC,NA,NA,NA,2700,NA,NA,NA,HZ,NA,NA,NA,NA,NA,NA,64.9,KBKL 281005Z 32010KT 3/4SM HZ OVC027 18/13 A2994 RMK AO2 T01830133,NA
BKL,2023-06-28T10:53:00Z,65,57,75.56,320,12,0,29.96,1014.1,1,NA,OVC,NA,NA,NA,2000,NA,NA,NA,HZ,NA,NA,NA,NA,NA,NA,64.9,KBKL 281053Z 32012KT 1SM HZ OVC020 18/14 A2996 RMK AO2 SLP141 T01830139,NA
BKL,2023-06-28T11:00:00Z,65,58,78.05,330,11,0,29.95,NA,0.75,NA,OVC,NA,NA,NA,2100,NA,NA,NA,HZ,NA,NA,NA,NA,NA,NA,64.9,KBKL 281100Z 33011KT 3/4SM HZ OVC021 18/14 A2995 RMK AO2 T01830144,NA
BKL,2023-06-28T11:53:00Z,64,57,77.97,310,10,0,29.97,1014.8,0.75,NA,VV ,NA,NA,NA,2000,NA,NA,NA,HZ,NA,NA,NA,NA,NA,NA,64,KBKL 281153Z 31010KT 3/4SM HZ VV020 18/14 A2997 RMK AO2 SLP148 7//// T01780139 10194 20178 53019,NA
BKL,2023-06-28T12:53:00Z,65,58,78.05,310,11,0,29.99,1015.3,0.75,NA,VV ,NA,NA,NA,1800,NA,NA,NA,HZ,NA,NA,NA,NA,NA,NA,64.9,KBKL 281253Z 31011KT 3/4SM HZ VV018 18/14 A2999 RMK AO2 SLP153 T01830144,NA
BKL,2023-06-28T13:53:00Z,66,58,75.12,320,11,0,30.01,1015.9,0.75,NA,VV ,NA,NA,NA,1900,NA,NA,NA,FU HZ,NA,NA,NA,NA,NA,NA,66,KBKL 281353Z COR 32011KT 3/4SM FU HZ VV019 19/14 A3001 RMK AO2 SLP159 T01890144,NA
BKL,2023-06-28T14:05:00Z,66,58,75.12,320,9,0,30,NA,0.75,NA,FEW,BKN,NA,NA,1700,2200,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,66,KBKL 281405Z 32009KT 3/4SM HZ FU FEW017 BKN022 19/14 A3000 RMK AO2 T01890144,NA
BKL,2023-06-28T14:53:00Z,67,58,72.81,320,8,0,30.02,1016.4,0.75,NA,BKN,NA,NA,NA,2500,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,66.9,KBKL 281453Z 32008KT 3/4SM HZ FU BKN025 19/14 A3002 RMK AO2 SLP164 T01940144 53016,NA
BKL,2023-06-28T15:00:00Z,67,58,72.81,310,8,0,30.03,NA,1,NA,OVC,NA,NA,NA,2400,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,66.9,KBKL 281500Z 31008KT 1SM HZ FU OVC024 19/14 A3003 RMK AO2 T01940144,NA
BKL,2023-06-28T15:53:00Z,67,59,75.74,310,6,0,30.03,1016.6,1,NA,OVC,NA,NA,NA,2400,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,66.9,KBKL 281553Z 31006KT 1SM HZ FU OVC024 19/15 A3003 RMK AO2 SLP166 T01940150,NA
BKL,2023-06-28T16:10:00Z,67,58,72.81,310,6,0,30.03,NA,0.75,NA,BKN,OVC,NA,NA,2600,3300,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,66.9,KBKL 281610Z 31006KT 3/4SM HZ FU BKN026 OVC033 19/14 A3003 RMK AO2 T01940144,NA
BKL,2023-06-28T16:53:00Z,68,59,72.92,310,6,0,30.03,1016.6,0.75,NA,BKN,OVC,NA,NA,2600,3300,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,68,KBKL 281653Z 31006KT 3/4SM HZ FU BKN026 OVC033 20/15 A3003 RMK AO2 SLP166 T02000150,NA
BKL,2023-06-28T17:53:00Z,69,59,70.21,310,6,0,30.02,1016.4,0.75,NA,OVC,NA,NA,NA,2800,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,69.1,KBKL 281753Z 31006KT 3/4SM HZ FU OVC028 21/15 A3002 RMK AO2 SLP164 T02060150 10206 20178 58000,NA
BKL,2023-06-28T18:10:00Z,69,58,67.5,320,7,0,30.02,NA,1,NA,OVC,NA,NA,NA,2600,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,69.1,KBKL 281810Z 32007KT 1SM HZ FU OVC026 21/14 A3002 RMK AO2 T02060144,NA
BKL,2023-06-28T18:53:00Z,69,57,65.35,330,5,0,30.02,1016.4,1,NA,OVC,NA,NA,NA,2600,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,69.1,KBKL 281853Z 33005KT 1SM HZ FU OVC026 21/14 A3002 RMK AO2 SLP164 T02060139,NA
BKL,2023-06-28T19:15:00Z,69,57,65.35,330,5,0,30.02,NA,1.25,NA,SCT,NA,NA,NA,2800,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,69.1,KBKL 281915Z 33005KT 1 1/4SM HZ FU SCT028 21/14 A3002 RMK AO2 T02060139,NA
BKL,2023-06-28T19:53:00Z,69,57,65.35,310,4,0,30.01,1016.2,1.25,NA,CLR,NA,NA,NA,NA,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,69.1,KBKL 281953Z 31004KT 1 1/4SM HZ FU CLR 21/14 A3001 RMK AO2 SLP162 T02060139,NA
BKL,2023-06-28T20:53:00Z,68,55,63.12,290,5,0,30.02,1016.4,1.25,NA,CLR,NA,NA,NA,NA,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,68,KBKL 282053Z 29005KT 1 1/4SM HZ FU CLR 20/13 A3002 RMK AO2 SLP164 T02000128 53000,NA
BKL,2023-06-28T21:53:00Z,70,56,60.89,310,4,0,30.01,1015.9,1.5,NA,CLR,NA,NA,NA,NA,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,70,KBKL 282153Z 31004KT 1 1/2SM HZ FU CLR 21/13 A3001 RMK AO2 SLP159 T02110133,NA
BKL,2023-06-28T22:53:00Z,69,56,62.8,0,0,0,30.01,1015.9,1.5,NA,CLR,NA,NA,NA,NA,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,69.1,KBKL 282253Z 00000KT 1 1/2SM HZ FU CLR 21/13 A3001 RMK AO2 SLP159 T02060133,NA
BKL,2023-06-28T23:53:00Z,68,56,65.22,0,0,0,30.01,1016,2.5,NA,CLR,NA,NA,NA,NA,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,68,KBKL 282353Z 00000KT 2 1/2SM HZ FU CLR 20/13 A3001 RMK AO2 SLP160 T02000133 10211 20200 55004,NA
BKL,2023-06-29T00:53:00Z,68,55,63.12,0,0,0,30.01,1016.1,2.5,NA,CLR,NA,NA,NA,NA,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,68,KBKL 290053Z 00000KT 2 1/2SM HZ FU CLR 20/13 A3001 RMK AO2 SLP161 T02000128,NA
BKL,2023-06-29T01:53:00Z,67,55,65.56,0,0,0,30.02,1016.2,2.5,NA,CLR,NA,NA,NA,NA,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,66.9,KBKL 290153Z 00000KT 2 1/2SM HZ FU CLR 19/13 A3002 RMK AO2 SLP162 T01940128,NA
BKL,2023-06-29T02:00:00Z,67,56,67.74,0,0,0,30.02,NA,3,NA,CLR,NA,NA,NA,NA,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,66.9,KBKL 290200Z 00000KT 3SM HZ FU CLR 19/13 A3002 RMK AO2 T01940133,NA
BKL,2023-06-29T02:53:00Z,67,56,67.74,0,0,0,30.02,1016.4,3,NA,CLR,NA,NA,NA,NA,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,66.9,KBKL 290253Z 00000KT 3SM HZ FU CLR 19/13 A3002 RMK AO2 SLP164 T01940133 53004,NA
BKL,2023-06-29T03:53:00Z,65,55,70.28,150,4,0,30.02,1016.3,3,NA,CLR,NA,NA,NA,NA,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,64.9,KBKL 290353Z 15004KT 3SM HZ FU CLR 18/13 A3002 RMK AO2 SLP163 T01830128,NA
BKL,2023-06-29T04:53:00Z,63,55,75.11,150,5,0,30.02,1016.3,4,NA,CLR,NA,NA,NA,NA,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,63,KBKL 290453Z 15005KT 4SM HZ FU CLR 17/13 A3002 RMK AO2 SLP163 T01720128 402110172,NA
BKL,2023-06-29T05:53:00Z,61,54,77.72,150,8,0,30.03,1016.6,5,NA,CLR,NA,NA,NA,NA,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,61,KBKL 290553Z 15008KT 5SM HZ FU CLR 16/12 A3003 RMK AO2 SLP166 T01610122 10200 20161 53002,NA
BKL,2023-06-29T06:53:00Z,61,54,77.72,150,8,0,30.03,1016.6,5,NA,CLR,NA,NA,NA,NA,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,61,KBKL 290653Z 15008KT 5SM HZ FU CLR 16/12 A3003 RMK AO2 SLP166 T01610122,NA
BKL,2023-06-29T07:53:00Z,61,54,77.72,150,8,0,30.03,1016.6,5,NA,CLR,NA,NA,NA,NA,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,61,KBKL 290753Z 15008KT 5SM HZ FU CLR 16/12 A3003 RMK AO2 SLP166 T01610122,NA
BKL,2023-06-29T08:53:00Z,60,53,77.65,150,9,0,30.04,1017.1,5,NA,CLR,NA,NA,NA,NA,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,60.1,KBKL 290853Z 15009KT 5SM HZ FU CLR 16/12 A3004 RMK AO2 SLP171 T01560117 53004,NA
BKL,2023-06-29T09:53:00Z,60,53,77.65,150,9,0,30.03,1016.8,3,NA,CLR,NA,NA,NA,NA,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,60.1,KBKL 290953Z 15009KT 3SM HZ FU CLR 16/12 A3003 RMK AO2 SLP168 T01560117,NA
BKL,2023-06-29T10:53:00Z,61,53,75.2,150,9,0,30.03,1016.9,3,NA,CLR,NA,NA,NA,NA,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,61,KBKL 291053Z 15009KT 3SM HZ FU CLR 16/12 A3003 RMK AO2 SLP169 T01610117,NA
BKL,2023-06-29T11:53:00Z,64,54,69.92,150,9,0,30.04,1017,4,NA,CLR,NA,NA,NA,NA,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,64,KBKL 291153Z 15009KT 4SM HZ FU CLR 18/12 A3004 RMK AO2 SLP170 T01780122 10178 20156 55001,NA
BKL,2023-06-29T12:53:00Z,68,55,63.12,150,11,0,30.06,1017.7,4,NA,BKN,NA,NA,NA,2900,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,68,KBKL 291253Z 15011KT 4SM HZ FU BKN029 20/13 A3006 RMK AO2 SLP177 T02000128,NA
BKL,2023-06-29T13:53:00Z,71,57,61.04,160,7,0,30.07,1017.8,2,NA,OVC,NA,NA,NA,2600,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,71.1,KBKL 291353Z 16007KT 2SM HZ FU OVC026 22/14 A3007 RMK AO2 SLP178 T02170139,NA
BKL,2023-06-29T14:53:00Z,75,59,57.5,0,0,0,30.06,1017.7,1,NA,OVC,NA,NA,NA,3300,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,75,KBKL 291453Z 00000KT 1SM HZ FU OVC033 24/15 A3006 RMK AO2 SLP177 T02390150 50008,NA
BKL,2023-06-29T15:53:00Z,73,62,68.66,20,8,0,30.05,1017.3,2,NA,SCT,NA,NA,NA,3600,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,73,KBKL 291553Z 02008KT 2SM HZ FU SCT036 23/17 A3005 RMK AO2 SLP173 T02280167,NA
BKL,2023-06-29T16:53:00Z,79,64,60.11,0,0,0,30,1015.7,1.5,NA,SCT,NA,NA,NA,3400,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,79,KBKL 291653Z 00000KT 1 1/2SM HZ FU SCT034 26/18 A3000 RMK AO2 PRESFR SLP157 T02610178,NA
BKL,2023-06-29T17:53:00Z,81,63,54.36,NA,6,0,29.98,1014.8,1.25,15,CLR,NA,NA,NA,NA,NA,NA,NA,HZ FU,NA,NA,NA,NA,NA,NA,82.28,KBKL 291753Z VRB06G15KT 1 1/4SM HZ FU CLR 27/17 A2998 RMK AO2 SLP148 T02720172 10278 20178 58028,NA
